Date,Close,High,Low,Open,Volume
1999-01-22,0.037559088319540024,0.04471267422565055,0.03553168913232505,0.04006265934622523,2714688000
1999-01-25,0.041493918746709824,0.04197009048233336,0.037559080128406586,0.04053973998830096,510480000
1999-01-26,0.038274239748716354,0.042805207124557515,0.03767810597333988,0.041970073346682346,343200000
1999-01-27,0.0381552092730999,0.03934747385361258,0.03624685524075734,0.03839329513178415,244368000
1999-01-28,0.03803524002432823,0.03839328465251656,0.037797154230628384,0.03815519885881672,227520000
1999-01-29,0.036246851086616516,0.03815520490024848,0.036246851086616516,0.0380352460467659,244032000
1999-02-01,0.03696293383836746,0.037201019627137476,0.03624684459681824,0.03624684459681824,154704000
1999-02-02,0.03410131484270096,0.03720101819364969,0.03302809525369505,0.03624684320009822,264096000
1999-02-03,0.03481649234890938,0.035293581585930454,0.033385228049159554,0.0336242314893238,75120000
1999-02-04,0.03672393783926964,0.037678112974080503,0.03481649497908364,0.035293584252145904,181920000
1999-02-05,0.037797171622514725,0.0381552164154528,0.036366820915567526,0.03732008217229316,136848000
1999-02-08,0.036485861986875534,0.03815521623280094,0.036485861986875534,0.03803525734368914,154080000
1999-02-09,0.035054586827754974,0.03743911572808171,0.03457749751900055,0.03720102648411327,86976000
1999-02-10,0.03469744697213173,0.03600875227767813,0.034101313202910565,0.03505457733000897,148224000
1999-02-11,0.03767811134457588,0.0391084614585261,0.03481649347333839,0.03481649347333839,132240000
1999-02-12,0.039824556559324265,0.04006264237822127,0.038155202896868134,0.038155202896868134,109728000
1999-02-16,0.040062643587589264,0.042209086596026284,0.03600876104021938,0.0405397328831775,211008000
1999-02-17,0.03791617229580879,0.03958552476341402,0.03720099770761671,0.03910843582370745,67728000
1999-02-18,0.03851233050227165,0.03958555018961173,0.03743911081493157,0.03910846094346593,70704000
1999-02-19,0.039824556559324265,0.04053973165940765,0.03767811361568176,0.038155202896868134,75360000
1999-02-22,0.040062643587589264,0.04101682217876573,0.037916200579152244,0.0405397328831775,205248000
1999-02-23,0.041970085352659225,0.042805219369433115,0.038632295393341856,0.04101682435434086,138096000
1999-02-24,0.045308806002140045,0.05007877952980919,0.04423558583761943,0.04817042510803734,612768000
1999-02-25,0.04387844726443291,0.048647505689460434,0.04316235438582636,0.04721715180806402,149136000
1999-02-26,0.04185103625059128,0.04578587364630514,0.04149390585418004,0.04435552359669537,172608000
1999-03-01,0.0420900359749794,0.04387843405148846,0.04006263787436318,0.04292425559638484,92160000
1999-03-02,0.04173199087381363,0.042209080095931294,0.04101681586227651,0.04197007666323308,55248000
1999-03-03,0.03887037932872772,0.04197008329755262,0.03863229350167343,0.04197008329755262,61392000
1999-03-04,0.03803524002432823,0.0410168165996911,0.03767810962812178,0.040777813162696006,57360000
1999-03-05,0.040181681513786316,0.04030072270134441,0.03839328348010707,0.03839328348010707,78768000
1999-03-08,0.040777817368507385,0.041970081746566884,0.03839328861238839,0.03910846371054611,75888000
1999-03-09,0.0420900359749794,0.042686169804253535,0.04065877170363731,0.04065877170363731,143184000
1999-03-10,0.041373953223228455,0.04268617651031374,0.04077781930030082,0.04268617651031374,235344000
1999-03-11,0.03958554193377495,0.04137393970700208,0.03958554193377495,0.0406587648086005,54288000
1999-03-12,0.03887037932872772,0.039824557923792525,0.03815520420414103,0.039824557923792525,90768000
