Date,Open,High,Low,Close,Volume
2000-06-27,3.020162725663193,3.859096838349356,2.9362693944015685,3.418656349182129,144919900
2000-06-28,3.523524956356077,4.593166589546904,3.460605025006392,4.572193145751953,161230500
2000-06-29,4.572192370004496,4.781925972298924,4.173698605652103,4.278565406799316,97672200
2000-06-30,4.194672451570891,4.509272885438707,4.068832198016736,4.446352958679199,59992500
2000-07-03,4.509272344426244,5.054579777712715,4.404405545718657,4.8867926597595215,101762500
2000-07-04,4.970685958862305,5.201392574645786,4.844845732049008,4.970685958862305,88102500
2000-07-05,5.075552735145701,5.096525772866137,4.865819157660921,4.928739070892334,43383000
2000-07-06,4.823872363475316,4.949712592094728,4.593165344345572,4.677058696746826,36248000
2000-07-07,4.698031881564523,4.970685762212464,4.677058444586214,4.865818977355957,28401300
2000-07-10,4.928740659312077,5.0965274153596924,4.802900392258775,5.075554370880127,42934000
2000-07-11,5.138474466801851,5.264314737832608,5.05458108612641,5.096527576446533,51793000
2000-07-12,5.180421046359697,5.641834812409866,5.117500714601604,5.557941436767578,76800500
2000-07-13,5.641834012602873,6.166168036079629,5.578914089799707,6.061301231384277,71864900
2000-07-14,6.145194171372599,6.35492776630047,5.956434015944532,5.977407455444336,52277000
2000-07-17,6.061302341069165,6.312982878428964,5.97740896196096,6.208116054534912,45665000
2000-07-18,6.208116221798268,6.229089667149196,5.977409123008447,5.998382568359375,24923500
2000-07-19,6.208116221798268,6.229089667149196,5.977409123008447,5.998382568359375,24923500
2000-07-20,6.082274672330371,6.145194595133536,5.998381308581112,6.061301231384277,16001000
2000-07-21,6.166168523973064,6.271035336965922,6.061301710980205,6.103248596191406,29325500
2000-07-24,6.082275949727893,6.103249395078822,5.935462232306589,5.998382568359375,21065000
2000-07-25,5.998382406746808,6.2500625440714215,5.97740896196096,6.208116054534912,25721300
2000-07-26,6.271034899083512,6.543688833847649,6.271034899083512,6.417848587036133,46386200
2000-07-27,6.292007485655871,6.6905012130737305,6.292007485655871,6.6905012130737305,33966500
2000-07-28,6.753423777959265,6.816343713764551,6.417849853582278,6.585636615753174,32309500
2000-07-31,6.501742703036983,6.963156861331092,6.45979581590655,6.942183017730713,27325500
2000-08-01,7.005103442514904,7.172890183638254,6.921209671918083,7.130943298339844,35496900
2000-08-02,7.172887069702461,7.214833936790651,6.900233633734139,6.984126567840576,21850500
2000-08-03,6.879261993051252,7.130942475738412,6.879261993051252,7.005102634429932,11216000
2000-08-04,7.088995481250961,7.256782200320118,7.047048601466124,7.214836120605469,21150500
2000-08-07,7.298731171189211,7.382624954794427,7.172891295851803,7.235811233520508,12781000
2000-08-08,7.214838187654411,7.319705017125723,7.172891295851803,7.235811233520508,11512200
2000-08-09,7.340673737985278,7.340673737985278,6.837312933066881,6.984126567840576,31178400
2000-08-10,6.963158800991774,7.02607874917927,6.417851116570805,6.480771064758301,42561700
2000-08-11,6.417849302796654,6.585636050567939,6.312982485430811,6.438822746276856,24757000
2000-08-14,6.543690198852691,6.795370744975949,6.459796416788139,6.732450008392334,16254000
2000-08-15,6.837315873185714,6.921209643437312,6.732449060406361,6.816342830657959,18231000
2000-08-16,6.837317124921614,7.088997681682319,6.816344078554236,7.068024635314941,17990100
2000-08-17,7.068022555084172,7.088995595278853,6.837315112591693,7.005102634429932,22084000
2000-08-18,7.005102489205817,7.088995448315537,6.921208730025915,7.047048568725586,10828000
2000-08-21,7.13094020261427,7.151913236123393,6.921206667243262,6.984126567840576,8364000
2000-08-22,7.005103748461525,7.047049835521632,6.942183017730713,6.942183017730713,4980000
2000-08-23,6.963157342945976,6.963157342945976,6.669529912794189,6.711476802825928,11344000
2000-08-24,6.690503442118782,6.7743968232042295,6.543690125228048,6.585636615753174,11874000
2000-08-25,6.606609205099252,6.858289715783758,6.564662319973453,6.816342830657959,7827500
2000-08-28,6.921208234221458,6.921208234221458,6.648554736523728,6.6905012130737305,5492000
2000-08-29,6.669529275428808,6.75342304747508,6.627582789440825,6.648556232452393,6751000
2000-08-30,6.71147495328354,6.71147495328354,6.606608157138485,6.627581596374512,6609000
2000-08-31,6.606610132379447,6.795370741904162,6.58563668687279,6.774396896362305,10184000
2000-09-01,6.837316670763381,6.858290515808038,6.711476800776966,6.753423690795898,5855500
2000-09-04,6.837312698364258,6.900233396871653,6.795366632785883,6.837312698364258,8989000
2000-09-05,6.879263088714217,7.068023680811111,6.858290045179151,7.026076793670654,23666000
2000-09-06,7.088997681682319,7.109971528120131,6.984130849704561,7.068024635314941,12949000
2000-09-07,7.109969412256877,7.1309424523828655,6.837315090197846,6.87926197052002,10638000
2000-09-08,6.921208873510812,7.088995595278853,6.900235833316132,7.005102634429932,7753000
2000-09-11,7.026075674624613,7.151915515933093,6.984128794165053,7.005102634429932,12104000
2000-09-12,7.02607518590042,7.02607518590042,6.837314636997426,6.963155269622803,10893600
2000-09-13,6.963155269622803,6.963155269622803,6.963155269622803,6.963155269622803,0
2000-09-14,6.921209975854674,7.047049837205719,6.900236932319609,7.026076793670654,5914000
2000-09-15,7.026075528965702,7.088995448315537,6.963155609615867,7.047048568725586,6325000
2000-09-18,6.984131850364089,7.0470517985515855,6.459797615350711,6.480771064758301,24725200
2000-09-19,6.459795641551964,6.585635899511579,6.2081155256678855,6.564662456512451,17786500
2000-09-20,6.585635735866831,6.669529105743546,6.543689250946045,6.543689250946045,9375000
2000-09-21,6.4597953029636805,6.522715628663114,6.292008567835454,6.354928493499756,10462000
2000-09-22,6.250062062370206,6.333955835047783,6.145195246558389,6.166168689727783,13930500
2000-09-25,6.3339552225068285,6.438822028177238,6.292008340224617,6.417848587036133,13506000
2000-09-26,6.375902248484181,6.375902248484181,6.2081155051168935,6.292008876800537,10519000
2000-09-27,6.208116827312525,6.375903606414795,6.166169932519339,6.375903606414795,8237500
2000-09-28,6.312982797092042,6.459796108631049,6.292009352576417,6.333956241607666,9172000
2000-09-29,6.41784915558886,6.606609342510708,6.375902269590604,6.564662456512451,15349000
2000-10-02,6.564662456512451,6.564662456512451,6.564662456512451,6.564662456512451,0
2000-10-03,6.501741760223719,6.711475365392226,6.480768319699847,6.669528484344482,8922000
2000-10-04,6.6821765542283975,6.766493754956287,6.640017551806409,6.703255653381348,5302000
2000-10-05,6.766493711803738,6.766493711803738,6.618938008383887,6.640017509460449,4518000
2000-10-06,6.640017509460449,6.640017509460449,6.640017509460449,6.640017509460449,0
2000-10-09,6.492463236457478,6.703257502602956,6.492463236457478,6.6189398765563965,4970000
2000-10-10,6.576776934247988,6.661094504777754,6.513538454807246,6.555697441101074,5530000
2000-10-11,6.450305400502704,6.513543527131296,6.344908254749583,6.408146381378174,4724000
2000-10-12,6.365985795944895,6.408144399975754,6.260588682780629,6.323826789855957,7843000
2000-10-13,6.197349504667971,6.197349504667971,5.986555301093836,6.134111404418945,8696000
2000-10-16,6.134111404418945,6.134111404418945,6.134111404418945,6.134111404418945,0
2000-10-17,6.091951888340504,6.197348981225489,5.98655479545552,6.113031387329102,8554100
2000-10-18,6.070873552181264,6.070873552181264,5.817920722040924,5.839000225067139,12206800
2000-10-19,5.8390010479866925,5.8390010479866925,5.543888768144198,5.7125244140625,14030500
2000-10-20,5.902238405106033,5.965476512908936,5.860079398532042,5.965476512908936,10620700
2000-10-23,5.944397855547193,5.986556463211075,5.817921228439316,5.902238845825195,4597000
2000-10-24,5.902236223108655,5.902236223108655,5.712521567777463,5.754680156707764,4355500
2000-10-25,5.77576208114624,5.839000594222978,5.754682576787328,5.77576208114624,3083000
2000-10-26,5.691444032842463,5.817920647317243,5.649285027331511,5.796841144561768,6921000
2000-10-27,5.796841144561768,5.796841144561768,5.796841144561768,5.796841144561768,0
2000-10-30,5.817919557238585,5.817919557238585,5.628204872101479,5.691442966461182,3436000
2000-10-31,5.691444942069196,5.7757625645030375,5.691444942069196,5.7336039543151855,3005500
2000-11-01,5.77576274320046,5.9865570068359375,5.77576274320046,5.9865570068359375,6590200
2000-11-02,5.965476762871711,6.197350504628365,5.965476762871711,6.155191898345947,14118700
2000-11-03,6.323827038453002,6.618938886502524,6.260588928891711,6.5978593826293945,26166800
2000-11-06,6.661098142178203,6.8508128799814525,6.661098142178203,6.787574768066406,21932500
2000-11-07,6.850813702178158,7.145925998687744,6.829734597048752,7.145925998687744,28730400
2000-11-08,7.1670055181802015,7.356720691778576,7.040529271858861,7.103767395019531,33246000
2000-11-09,7.082687484555065,7.2091645349927695,6.977290344581827,7.103767395019531,10492500
2000-11-10,7.061605323444713,7.145923320594937,6.850811134685169,6.956208229064941,7541000
2000-11-13,6.766493267217713,6.808652266600821,6.640017073184422,6.661096572875977,10671000
2000-11-14,6.682177678053939,6.914051024197789,6.682177678053939,6.850812911987305,9884000
2000-11-15,7.040529393443911,7.040529393443911,6.745417074775913,6.766496181488037,6578000
2000-11-16,6.787574364923186,6.850812473082249,6.787574364923186,6.829733371734619,3125800
2000-11-17,6.787574364923186,6.850812473082249,6.745415358111753,6.829733371734619,4157400
2000-11-20,6.850812150220061,7.124844475405636,6.850812150220061,7.082685470581055,11203000
2000-11-21,6.956208178333541,7.293478556242703,6.956208178333541,7.251320362091064,15833000
2000-11-22,7.272401610417153,7.314560621155864,6.914051225312479,7.061607360839844,20026000
2000-11-23,6.829732117411659,7.061605406115304,6.829732117411659,6.9983673095703125,8918500
2000-11-24,7.01944720990244,7.061606213793085,6.892971002346623,6.914050102233887,6897500
2000-11-27,7.040526390075684,7.082684585515965,6.914049391406735,7.040526390075684,5153500
2000-11-28,7.04052886480808,7.188084208946556,6.998369850432951,7.145925998687744,8677500
2000-11-29,7.061603932746771,7.103762923019176,6.998365849396091,7.019444942474365,2508000
2000-11-30,7.040527113905821,7.061606213793085,6.850811998455978,6.914050102233887,6980000
2000-12-01,6.871891098343242,6.935130006237268,6.766493990674689,6.914050102233887,7340000
2000-12-04,6.914051024197789,6.935130931012099,6.808653902474908,6.850812911987305,2577000
2000-12-05,6.871888878578873,7.061603932746771,6.871888878578873,7.019444942474365,7967000
2000-12-06,7.167002643439895,7.230240741235274,7.06160554574225,7.188081741333008,19723000
2000-12-07,7.124844074249268,7.167003076700133,7.082685071798402,7.124844074249268,5562500
2000-12-08,7.124844074249268,7.188082175867521,7.103764975081879,7.124844074249268,5206000
2000-12-11,7.188083125335268,7.525354385375977,7.145924921431851,7.525354385375977,26957500
2000-12-12,7.588590655373463,7.672908650968456,7.441034565140223,7.567511558532715,19734000
2000-12-13,7.588592089788938,7.7993863145052975,7.546433084022436,7.651830196380615,14542000
2000-12-14,7.65183060531862,7.672910511386524,7.504274479308072,7.525354385375977,7806000
2000-12-15,7.462115456160832,7.483194555798328,7.272400342958939,7.2934794425964355,12208000
2000-12-18,7.29347873257745,7.504272924896059,7.209161538119623,7.419955730438232,8131500
2000-12-19,7.504273775123405,7.525353679213217,7.356718467075321,7.398876667022705,5565000
2000-12-20,7.314558634278928,7.441034828023682,7.272399634992,7.419955730438232,5944000
2000-12-21,7.272401002598585,7.419957125793386,7.272401002598585,7.356719017028809,5128700
2000-12-22,7.441035671086209,7.441035671086209,7.314559463011817,7.398876667022705,3490000
2000-12-25,7.398876667022705,7.398876667022705,7.398876667022705,7.398876667022705,0
2000-12-26,7.398876667022705,7.398876667022705,7.398876667022705,7.398876667022705,0
2000-12-27,7.419957087441539,7.546433304316971,7.356718979003823,7.377798080444336,4877000
2000-12-28,7.441036259250387,7.52535427404217,7.398877251854495,7.504274368286133,5544700
2000-12-29,7.546430587768555,7.567510485736946,7.441033510274257,7.546430587768555,8107300
2001-01-01,7.546430587768555,7.546430587768555,7.546430587768555,7.546430587768555,0
2001-01-02,7.504273965635581,7.546432970769382,7.441035859992949,7.46211576461792,1616000
2001-01-03,7.441035146941198,7.441035146941198,7.293479045170816,7.335638046264648,4503500
2001-01-04,7.50427451288043,7.651830639551109,7.419957300580184,7.588592529296875,16002800
2001-01-05,7.588589867065054,7.778304935388047,7.588589867065054,7.757225036621094,20282800
2001-01-08,7.63075109555544,7.693989202147118,7.567512988963763,7.651830196380615,7148000
2001-01-09,7.651827955134079,7.862622118108109,7.651827955134079,7.757225036621094,10931500
