Date,Close,High,Low,Open,Volume
2021-06-30,85.31231689453125,86.00503250744352,85.31231689453125,85.69825532245954,336700
2021-07-01,84.58992004394531,86.01492052625855,84.15449924520857,86.01492052625855,360700
2021-07-02,83.83782958984375,85.19355923477694,83.67949201236036,84.88678961584192,451300
2021-07-06,82.91751861572266,83.50137148355559,82.1060573528326,83.38262584261423,388400
2021-07-07,81.91803741455078,83.33314758886388,81.32428653056287,83.33314758886388,292000
2021-07-08,81.13626098632812,81.31438700314577,79.18677278836606,79.53313438492124,343100
2021-07-09,82.55136108398438,82.66021627822929,81.30448666800804,81.89823746846596,226700
2021-07-12,82.4524154663086,83.0313231443813,82.02689261533821,82.82845593113856,195900
2021-07-13,81.62115478515625,82.63053039737322,81.57167240565643,82.32376078433738,222400
2021-07-14,80.13677978515625,82.04668350249061,80.09719538868876,82.04668350249061,353700
2021-07-15,79.36489868164062,80.52272156412901,78.48416658595545,79.94875911639316,437200
2021-07-16,78.37531280517578,79.83000737507443,78.15760993651011,79.60240651921193,382000
2021-07-19,77.82113647460938,77.82113647460938,76.3268576949479,76.64352529560949,598500
2021-07-20,79.56281280517578,79.91906480303092,77.5737404088098,78.15760078583119,331900
2021-07-21,80.93833923339844,80.96802564186083,79.65187283371839,79.65187283371839,325400
2021-07-22,80.3346939086914,81.05709592903038,79.8695866894261,80.9878175730149,512200
2021-07-23,79.99822998046875,80.03880342027591,79.14719188807905,79.92895917469454,241300
2021-07-26,79.0086441040039,79.81021492759614,78.65635580704682,79.16698169136346,351600
2021-07-27,77.57374572753906,78.32583416901588,76.08936481801868,78.1773945680735,432200
2021-07-28,79.60240173339844,79.92895979173984,78.12791127775465,78.12791127775465,414700
2021-07-29,80.60187530517578,81.03729609394188,79.87452810119208,80.13677565802712,242400
2021-07-30,80.3346939086914,80.80969911452344,79.58656920320152,79.74094306386507,295900
2021-08-02,80.57218933105469,81.28469333471124,80.46333413327653,80.60187573954849,812100
2021-08-03,80.3346939086914,80.7602167316414,79.31542024091507,80.7602167316414,336900
2021-08-04,79.99822998046875,80.57219239971317,79.71521249542764,79.85968836892032,337100
2021-08-05,81.05709075927734,81.32427597992528,80.2268226331745,80.23573157551152,301000
2021-08-06,80.29511260986328,81.19564067338435,79.94875856618283,80.82949065580678,324800
2021-08-09,80.93833923339844,81.274795262574,80.01802282130764,80.17635284975752,317800
2021-08-10,81.04720306396484,81.94574551225257,80.95813627913924,81.3836591289787,398300
2021-08-11,81.66073608398438,81.80917568063117,80.73646347012453,81.5716768559672,226800
2021-08-12,81.7201156616211,81.88834367954844,81.01750963090856,81.37376163943202,344200
2021-08-13,80.00812530517578,81.5914633487324,79.85968571204049,81.48260815042994,326800
2021-08-16,78.70187377929688,79.39458939302371,78.04875011201622,79.19666741055106,425300
2021-08-17,77.70238494873047,78.20707654333401,76.78206853501872,77.42530173599167,470600
2021-08-18,77.77165985107422,78.73156071005006,77.35603501005943,77.63311823740261,211800
2021-08-19,76.92061614990234,77.79639538334074,76.59405056288236,76.75238058843829,409800
2021-08-20,77.66281127929688,77.85082772422747,76.9305112728881,76.9305112728881,222000
2021-08-23,79.69145965576172,79.82011082961927,78.29614556586797,78.29614556586797,357400
2021-08-24,81.5123062133789,81.75970303107769,80.35448336858528,80.38417732866857,348700
2021-08-25,81.73001098632812,82.1357454008393,81.04720088744506,81.54199453443806,213200
2021-08-26,81.31438446044922,82.53158012896685,81.03730123183102,81.39355325432635,456500
2021-08-27,82.70970153808594,82.93730237037884,81.54198831820328,81.58157271293929,274500
2021-08-30,83.56075286865234,83.7685652927749,82.61074997982703,83.21439127849627,324700
2021-08-31,83.35294342041016,83.58054427640515,82.6107529292096,83.29356304714668,213000
2021-09-01,83.9071044921875,84.47611414542376,83.47168368278483,83.47168368278483,317100
2021-09-02,84.59981536865234,85.07482059017107,84.12481769708549,84.25346132689486,272200
2021-09-03,84.6789779663086,84.95606117943507,84.22871397000242,84.51074995118914,276100
2021-09-07,84.9461669921875,85.35190139380441,84.62949937017378,84.65919333000926,293500
2021-09-08,83.22428894042969,84.51570064596876,82.63053808097591,84.46127304343831,324700
2021-09-09,83.38262939453125,84.01596467303627,82.83835335052599,82.83835335052599,235100
2021-09-10,82.38314056396484,84.00606308939696,82.33365818028207,83.8477330515252,197400
2021-09-13,82.12584686279297,82.83835091767382,80.94824312481941,82.83835091767382,394600
2021-09-14,81.20552825927734,82.7156393866564,80.94824100726339,82.38808473472186,234300
2021-09-15,81.63105010986328,81.72011688830683,80.74042007518555,81.19563685398316,190400
2021-09-16,81.65084075927734,81.90812799144706,81.0867763657498,81.34406359791952,140900
2021-09-17,81.80917358398438,82.07636636109117,81.11646555065438,81.65084355491666,220900
2021-09-20,78.88990020751953,79.90917391133748,77.74197532363982,79.60240426648599,555000
2021-09-21,79.2065658569336,79.6815635177219,78.59301903263436,79.14719303682298,267100
2021-09-22,80.0873031616211,80.66126562674914,79.5727210704405,79.5875642764393,324200
