Date,Open,High,Low,Close,Volume
2014-09-19,87.23555308095715,93.8229197656362,84.6476590262618,88.35540771484375,271879400
2014-09-22,87.23554892713366,87.47081201181273,84.22418431510545,84.59119415283203,66657800
2014-09-23,83.69720676544411,85.14642839247048,81.51396537997873,82.03153991699219,39009800
2014-09-24,83.25490115330278,85.23110961914062,82.07858573558268,85.23110961914062,32088000
2014-09-25,85.72045716945853,86.10629208844126,83.28313497078744,83.67837524414062,28598000
2014-09-26,84.44063737292977,85.12760162353516,83.43371156395156,85.12760162353516,18340000
2014-09-29,84.3371202879677,84.41239902486788,82.83143067540155,83.51840209960938,25302000
2014-09-30,83.75366234557559,85.52283824640007,83.24549319562752,83.61250305175781,24419400
2014-10-01,83.47134729794531,83.69720504949633,80.96815157870017,81.02461242675781,24029600
2014-10-02,81.1845844321151,83.0008157851523,80.56443413958937,81.92801666259766,21469700
2014-10-03,82.9067153930664,84.638255550614,82.48324468294349,82.9067153930664,18485700
2014-10-06,83.89481968942518,84.3653458714414,82.86906887920674,83.10433197021484,9268400
2014-10-07,82.7655611063582,84.41240291377025,81.92802499010436,82.50206756591797,12791700
2014-10-08,82.81261395489655,83.28314017054936,81.92802237197795,83.09493255615234,10252600
2014-10-09,83.292559607765,85.02409277862557,82.81262081772088,83.5560531616211,21507000
2014-10-10,83.04787805014772,83.50899173666517,80.2153081879341,80.81758117675781,15431400
2014-10-13,81.73039539475027,81.76803835041683,79.91416406688207,80.10237884521484,14845000
2014-10-14,80.7517037052394,80.81757708569303,78.31438144879502,79.94239807128906,15559200
2014-10-15,79.08605280757634,81.391628556223,77.92855507577927,80.55409240722656,16824300
2014-10-16,79.97063491328649,83.918349384973,79.06251562746466,83.61250305175781,15232000
2014-10-17,85.07113901497274,85.54166521839664,82.50206278522782,82.72792053222656,17360700
2014-10-20,82.81261348248658,84.2241921213926,82.68086671722817,83.05728912353516,9891400
2014-10-21,83.84776694102555,87.04734651928814,83.28313694007568,85.54166412353516,23243800
2014-10-22,86.81208514697639,87.98840066387308,85.6451821645197,86.22863006591797,20364500
2014-10-23,87.44259142133112,89.11766362382437,87.34848761281157,88.88240051269531,20641000
2014-10-24,89.46585250756927,92.2231363614816,89.19294644657302,90.11518096923828,32132600
