Date,close,ret,rf,state,lam,p_bear
2010-01-04,12750.5498046875,-0.0034062557222859,2.182539670713361e-06,0.0,150.0,0.3370538847709552
2010-01-05,13142.0302734375,0.0307030265162431,2.3809523277339444e-06,0.0,150.0,0.177094689763946
2010-01-06,13246.2099609375,0.0079272140858301,1.7857143566721944e-06,0.0,150.0,0.1634391480022876
2010-01-07,13073.2001953125,-0.0130610768012282,1.7857143566721944e-06,0.0,150.0,0.2389613202571803
2010-01-08,13035.08984375,-0.002915150918913,1.5873015518226308e-06,0.0,150.0,0.2459721980954909
2010-01-11,13119.0302734375,0.0064395743100877,9.92063506846389e-07,0.0,150.0,0.2837039647632945
2010-01-12,12967.3701171875,-0.0115603175759927,1.5873015518226308e-06,0.0,150.0,0.3557048074356603
2010-01-13,12482.1796875,-0.0374162552084796,1.984127013692778e-06,0.0,150.0,0.5776112822751579
2010-01-14,12363.3701171875,-0.0095183352016218,1.7857143566721944e-06,0.0,150.0,0.6075481013649823
2010-01-15,12356.8798828125,-0.0005249567321435,2.182539670713361e-06,0.0,150.0,0.6013555057006111
2010-01-18,12290.259765625,-0.0053913380901406,2.182539670713361e-06,0.0,150.0,0.6007570114893842
2010-01-19,12600.759765625,0.0252639086497135,1.984127013692778e-06,0.0,150.0,0.4788455589141898
2010-01-20,12282.08984375,-0.0252897386984818,1.984127013692778e-06,0.0,150.0,0.5921222010975026
2010-01-21,11957.830078125,-0.026401025375173,1.5873015518226308e-06,0.0,150.0,0.6608109796402083
2010-01-22,11975.650390625,0.001490263064751,1.7857143566721944e-06,0.0,150.0,0.6299825228557789
2010-01-25,11858.4599609375,-0.0097857256904594,1.7857143566721944e-06,0.0,150.0,0.6318492361245771
2010-01-26,11410.1201171875,-0.0378075943441946,2.5793649847545317e-06,0.0,150.0,0.7045952589247045
2010-01-27,11372.6904296875,-0.003280393818433,2.777777789604095e-06,0.0,150.0,0.703578077968068
2010-01-28,11636.0302734375,0.0231554569587661,2.777777789604095e-06,0.0,150.0,0.6835187906798663
2010-01-29,11498.2001953125,-0.0118451116820859,2.777777789604095e-06,0.0,150.0,0.6838708349929334
2010-02-01,11621.6396484375,0.0107355456530773,3.373015908494825e-06,0.0,150.0,0.6159386866674266
2010-02-02,11570.349609375,-0.0044133220968863,3.571428713344389e-06,0.0,150.0,0.6431700774604941
2010-02-03,11838.7197265625,0.0231946420158342,3.571428713344389e-06,0.0,150.0,0.5245260373067526
2010-02-04,11605.8798828125,-0.0196676540308305,3.373015908494825e-06,0.0,150.0,0.6270575764797393
2010-02-05,11131.7802734375,-0.0408499496946465,3.373015908494825e-06,0.0,150.0,0.7296529501635204
2010-02-08,10989.1904296875,-0.0128092578408366,3.571428713344389e-06,0.0,150.0,0.7294004815275471
2010-02-09,11200.330078125,0.019213394270346,3.96825402738556e-06,0.0,150.0,0.7154686800958688
2010-02-10,11345.6396484375,0.0129736864270009,3.96825402738556e-06,0.0,150.0,0.6660608457619673
2010-02-11,11582.3095703125,0.0208599893182395,3.769841222535996e-06,0.0,150.0,0.5427566908563043
2010-02-12,11536.3603515625,-0.0039671896585958,3.571428713344389e-06,0.0,150.0,0.5981061061683708
2010-02-17,11708.33984375,0.0149076040403164,3.571428713344389e-06,0.0,150.0,0.5637755432361718
2010-02-18,11601.669921875,-0.0091105932436648,3.373015908494825e-06,0.0,150.0,0.6092670710489536
2010-02-19,11263.830078125,-0.0291199323911983,3.769841222535996e-06,0.0,150.0,0.7017339643626389
2010-02-22,11519.5595703125,0.0227035999667768,3.373015908494825e-06,0.0,150.0,0.6605342010858016
2010-02-23,11619.6796875,0.0086913146788636,4.563492146276289e-06,0.0,150.0,0.6177693016755437
2010-02-24,11493.41015625,-0.0108668685063526,4.365079341426725e-06,0.0,150.0,0.6341689461874161
2010-02-25,11388.5,-0.0091278528151151,4.563492146276289e-06,0.0,150.0,0.6545124162552316
2010-02-26,11543.73046875,0.0136304578083155,4.563492146276289e-06,0.0,150.0,0.5788316764222162
2010-03-01,11913.4501953125,0.0320277511297901,4.761904655467893e-06,0.0,150.0,0.3777417076089944
2010-03-02,12017.5498046875,0.0087379900589972,4.96031746031746e-06,0.0,150.0,0.3092762311299872
2010-03-03,12048.25,0.0025546135286682,5.357143070016588e-06,0.0,150.0,0.2845642594257515
2010-03-04,11775.0595703125,-0.0226746979592471,5.357143070016588e-06,0.0,150.0,0.4820596290508714
2010-03-05,11927.3701171875,0.0129350128519951,5.753968088399794e-06,0.0,150.0,0.3398175637609549
2010-03-08,12202.7998046875,0.0230922395124724,5.753968088399794e-06,0.0,150.0,0.2409118554570018
2010-03-09,12210.33984375,0.0006178941868408,5.952381188907317e-06,0.0,150.0,0.2208081000567111
2010-03-10,12217.330078125,0.0005724848337107,5.753968088399794e-06,0.0,150.0,0.2297537518360814
2010-03-11,12170.0400390625,-0.0038707343388529,5.753968088399794e-06,0.0,150.0,0.2431880444179754
2010-03-12,12173.2802734375,0.0002662468130425,5.55555557920819e-06,0.0,150.0,0.2099610673343398
2010-03-15,11971.490234375,-0.016576471955781,5.753968088399794e-06,0.0,150.0,0.3091468218053341
2010-03-16,11940.4697265625,-0.0025911985229229,6.150793698098924e-06,0.0,150.0,0.3651046094453418
2010-03-17,12231.4697265625,0.0243709005310441,5.952381188907317e-06,0.0,150.0,0.2027998564900976
2010-03-18,12208.3603515625,-0.0018893375462324,5.753968088399794e-06,0.0,150.0,0.2679057482282344
2010-03-19,12262.3603515625,0.0044231984021578,5.753968088399794e-06,0.0,150.0,0.1809073378060997
2010-03-22,12008.650390625,-0.0206901406958874,5.55555557920819e-06,0.0,150.0,0.3500864963545596
2010-03-23,12020.849609375,0.0010158692570085,5.158729969509063e-06,0.0,150.0,0.4111420582399939
2010-03-24,12048.6298828125,0.0023110074861791,5.357143070016588e-06,0.0,150.0,0.4262062452988714
2010-03-25,11902.490234375,-0.0121291507714059,5.158729969509063e-06,0.0,150.0,0.4447638007476905
2010-03-26,12050.330078125,0.0124209170382707,5.158729969509063e-06,0.0,150.0,0.316134976433551
2010-03-29,12215.48046875,0.0137050511939749,4.96031746031746e-06,0.0,150.0,0.250123899213456
2010-03-30,12414.2001953125,0.0162678600379961,5.952381188907317e-06,0.0,150.0,0.1596440259167993
2010-03-31,12397.58984375,-0.0013380122199714,5.952381188907317e-06,0.0,150.0,0.2308547663973872
2010-04-01,12696.0498046875,0.0240740308962521,5.952381188907317e-06,0.0,150.0,0.1427426076161395
2010-04-07,12987.8203125,0.022981203783934,6.349206207290528e-06,0.0,150.0,0.153769659343391
2010-04-08,12855.3095703125,-0.0102026929075978,6.150793698098924e-06,0.0,150.0,0.1234524086876759
2010-04-09,13046.7197265625,0.0148895796871382,5.952381188907317e-06,0.0,150.0,0.1227471745673182
2010-04-12,12953.4501953125,-0.0071488874755321,5.357143070016588e-06,0.0,150.0,0.133419636789562
2010-04-13,12839.849609375,-0.0087699095009149,5.952381188907317e-06,0.0,150.0,0.1779123721747509
2010-04-14,12842.4697265625,0.0002040613610916,6.150793698098924e-06,0.0,150.0,0.142153852059035
2010-04-15,12813.8798828125,-0.0022261951446042,5.952381188907317e-06,0.0,150.0,0.2122657449860883
2010-04-16,12557.400390625,-0.0200157559250668,5.952381188907317e-06,0.0,150.0,0.3524675124399673
2010-04-19,12253.7802734375,-0.0241785805774078,5.952381188907317e-06,0.0,150.0,0.4555116310066873
2010-04-20,12436.5595703125,0.0149161558960879,5.753968088399794e-06,0.0,150.0,0.2917126434469883
2010-04-21,12370.98046875,-0.0052730902941232,5.753968088399794e-06,0.0,150.0,0.3915052388328715
2010-04-22,12330.8896484375,-0.0032407148660344,5.952381188907317e-06,0.0,150.0,0.303335207832769
2010-04-23,12168.1796875,-0.0131953140103007,6.150793698098924e-06,0.0,150.0,0.4259760862677326
2010-04-26,12380.7099609375,0.0174660696090662,5.952381188907317e-06,0.0,150.0,0.3280912963134268
2010-04-27,12171.009765625,-0.0169376551081583,5.753968088399794e-06,0.0,150.0,0.4404730506291655
2010-04-28,11987.669921875,-0.0150636510265411,6.150793698098924e-06,0.0,150.0,0.4614890326678991
2010-04-29,11881.400390625,-0.0088649030163968,6.349206207290528e-06,0.0,150.0,0.5337690468507266
2010-04-30,12181.2001953125,0.0252326994151343,6.150793698098924e-06,0.0,150.0,0.3531531594203251
2010-05-03,11944.9599609375,-0.0193938389146505,6.349206207290528e-06,0.0,150.0,0.5008786172162678
2010-05-04,11864.2197265625,-0.0067593557985156,6.150793698098924e-06,0.0,150.0,0.5503197562686999
2010-05-05,11539.8798828125,-0.0273376464044949,5.753968088399794e-06,0.0,150.0,0.6346067526347274
2010-05-06,11449.2197265625,-0.0078562478267238,3.96825402738556e-06,0.0,150.0,0.6305980322449084
2010-05-07,11379.5595703125,-0.0060842710607069,4.761904655467893e-06,0.0,150.0,0.6146204483510469
2010-05-10,11717.3203125,0.0296813545463274,5.753968088399794e-06,0.0,150.0,0.4862766124313562
2010-05-11,11509.2197265625,-0.017760083396841,5.952381188907317e-06,0.0,150.0,0.5728269713481444
2010-05-12,11510.2998046875,9.38446002995974e-05,5.952381188907317e-06,0.0,150.0,0.5411019706139653
2010-05-13,11729.7099609375,0.0190620713598308,6.150793698098924e-06,0.0,150.0,0.439778950985163
2010-05-14,11588.9697265625,-0.0119986116318047,5.753968088399794e-06,0.0,150.0,0.5392005304074035
2010-05-17,11232.6201171875,-0.0307490327253361,5.952381188907317e-06,0.0,150.0,0.6492082832913831
2010-05-18,11426.1796875,0.0172319163555016,6.547619307798051e-06,0.0,150.0,0.571494648166122
2010-05-19,11124.58984375,-0.0263946351272537,6.547619307798051e-06,0.0,150.0,0.6725769953810455
2010-05-20,11048.3798828125,-0.0068505861346713,6.150793698098924e-06,0.0,150.0,0.670772916502397
2010-05-24,11242.5498046875,0.0175745153528854,5.952381188907317e-06,0.0,150.0,0.625915174588354
2010-05-25,10729.0498046875,-0.0456746920334655,6.349206207290528e-06,0.0,150.0,0.7281592386190678
2010-05-26,11016.0498046875,0.0267498059217332,6.349206207290528e-06,0.0,150.0,0.7019325634615181
2010-05-27,11208.759765625,0.0174935629698678,6.349206207290528e-06,0.0,150.0,0.6295509447727942
2010-05-28,11508.490234375,0.0267407344806525,5.952381188907317e-06,0.0,150.0,0.5384588275707588
2010-05-31,11494.3095703125,-0.0012321915189312,5.952381188907317e-06,0.0,150.0,0.5140790415270515
2010-06-01,11233.9599609375,-0.0226503042903447,5.753968088399794e-06,0.0,150.0,0.6485714261113092
2010-06-02,11158.83984375,-0.0066868777749525,5.753968088399794e-06,0.0,150.0,0.6578147229272887
2010-06-03,11397.41015625,0.0213794906854605,5.158729969509063e-06,0.0,150.0,0.6080226676128324
2010-06-04,11375.509765625,-0.0019215234272313,4.761904655467893e-06,0.0,150.0,0.5789119367580693
2010-06-07,11093.4599609375,-0.0247944760717282,4.166666536577163e-06,0.0,150.0,0.6054353186938091
2010-06-08,11090.75,-0.0002442845556789,4.365079341426725e-06,0.0,150.0,0.575700972960523
2010-06-09,11163.349609375,0.0065459603160291,3.769841222535996e-06,0.0,150.0,0.5391534641622185
2010-06-10,11178.169921875,0.0013275865236321,3.373015908494825e-06,0.0,150.0,0.5104074540114404
2010-06-11,11340.3798828125,0.0145113164383074,2.777777789604095e-06,0.0,150.0,0.5029624529131785
2010-06-14,11520.9501953125,0.0159227745777434,2.182539670713361e-06,0.0,150.0,0.4686340334693622
2010-06-15,11556.4501953125,0.0030813430661686,3.1746031036452616e-06,0.0,150.0,0.4369538728520341
2010-06-17,11583.5,0.002340667266361,3.571428713344389e-06,0.0,150.0,0.4493585182138017
2010-06-18,11622.6904296875,0.0033832977672982,3.769841222535996e-06,0.0,150.0,0.43190269966304
2010-06-21,12134.419921875,0.0440284885227955,4.166666536577163e-06,0.0,150.0,0.2649295304889274
2010-06-22,12061.33984375,-0.0060225440190393,4.96031746031746e-06,0.0,150.0,0.2788797691774431
2010-06-23,12020.3798828125,-0.0033959710503245,4.761904655467893e-06,0.0,150.0,0.2095868072605849
2010-06-24,11935.9501953125,-0.0070238784733187,4.96031746031746e-06,0.0,150.0,0.2848553152588145
2010-06-25,11865.169921875,-0.0059300074379747,4.96031746031746e-06,0.0,150.0,0.2701545100009542
2010-06-28,11856.5498046875,-0.0007265060040655,5.357143070016588e-06,0.0,150.0,0.3200628485453254
2010-06-29,11536.2001953125,-0.0270187883197141,6.349206207290528e-06,0.0,150.0,0.5297675429794679
2010-06-30,11466.240234375,-0.0060643851314167,6.746031816989654e-06,0.0,150.0,0.4630429149922654
2010-07-02,11247.099609375,-0.0191118117639844,6.349206207290528e-06,0.0,150.0,0.5796122387159676
2010-07-05,11184.330078125,-0.0055809527282641,6.349206207290528e-06,0.0,150.0,0.5778501982748041
2010-07-06,11456.419921875,0.0243277730404407,6.349206207290528e-06,0.0,150.0,0.4055450557082317
2010-07-07,11305.1796875,-0.0132013522030752,6.150793698098924e-06,0.0,150.0,0.4636301896975042
2010-07-08,11375.2900390625,0.006201613198596,5.753968088399794e-06,0.0,150.0,0.4838249371347802
2010-07-09,11620.6796875,0.0215721663003614,5.753968088399794e-06,0.0,150.0,0.3480817577103182
2010-07-12,11673.3701171875,0.0045341951679622,5.55555557920819e-06,0.0,150.0,0.3738575244926286
2010-07-13,11622.6103515625,-0.0043483385787848,5.753968088399794e-06,0.0,150.0,0.4184663088397204
2010-07-14,11656.6103515625,0.0029253325175293,5.753968088399794e-06,0.0,150.0,0.4356925273377045
2010-07-15,11427.9404296875,-0.0196171884431521,5.753968088399794e-06,0.0,150.0,0.5550896056823454
2010-07-16,11419.6201171875,-0.000728067542108,5.753968088399794e-06,0.0,150.0,0.5369654829281965
2010-07-19,11310.7001953125,-0.0095379636763105,5.753968088399794e-06,0.0,150.0,0.5592933844031768
