Date,close,ret,rf,state,lam,p_bear,raw_state
1999-01-04,24.34795570373535,-0.012360903472598217,0.00017341269387139213,0.0,0.0,0.18180970041047423,0.0
1999-01-05,26.32870483398437,0.08135176334106542,0.00017341269387139213,0.0,0.0,0.09643646969782568,0.0
1999-01-06,29.071277618408203,0.10416664251876884,0.00017341269387139213,0.0,0.0,0.16981070561545078,0.0
1999-01-07,30.7168197631836,0.05660370921343416,0.0001710317437610929,0.0,0.0,0.20089560783114163,0.0
1999-01-08,31.021547317504883,0.009920543749992072,0.00017301587831406367,0.0,0.0,0.19233658220345662,0.0
1999-01-11,32.78898239135742,0.0569744331500579,0.00017420634390815856,0.0,0.0,0.22029045242488832,0.0
1999-01-12,34.25170135498047,0.04461007499911296,0.00017301587831406367,0.0,0.0,0.23451274242421075,0.0
1999-01-13,34.80021286010742,0.016014138960346758,0.00017222222827729724,0.0,0.0,0.2292549411621262,0.0
1999-01-14,33.8250732421875,-0.028021081992798846,0.0001710317437610929,0.0,0.0,0.19229683593571867,0.0
1999-01-15,34.76972961425781,0.027927696277449954,0.00017142857824053084,0.0,0.0,0.20017801062087984,0.0
1999-01-19,35.59251022338867,0.023663704557353338,0.000169841278166998,0.0,0.0,0.2046573283022257,0.0
1999-01-20,35.59251022338867,0.0,0.0001702380937243265,0.0,0.0,0.19524415604336173,0.0
1999-01-21,34.03837966918945,-0.04366453909671042,0.00016706349357726083,0.0,0.0,0.16181656139468253,0.0
1999-01-22,34.37358474731445,0.009847856489726414,0.00016865079365079366,0.0,0.0,0.15740060237634368,0.0
1999-01-25,33.6422233581543,-0.021276843673317947,0.0001702380937243265,0.0,0.0,0.1450963637479521,0.0
1999-01-26,35.04399108886719,0.041666917069948184,0.00017261904383462573,0.0,0.0,0.15579253697189657,0.0
1999-01-27,34.86116027832031,-0.005217180031898749,0.00017301587831406367,0.0,0.0,0.14860313634703695,0.0
1999-01-28,36.68953323364258,0.05244727773617175,0.00017341269387139213,0.0,0.0,0.1710110436303617,0.0
1999-01-29,38.03035354614258,0.03654503599055148,0.00017301587831406367,0.0,0.0,0.18630550089274509,0.0
1999-02-01,36.75048828125,-0.03365378297994803,0.00017499999394492496,0.0,0.0,0.15868634829466663,0.0
1999-02-02,35.40966796875,-0.03648442170995814,0.00017499999394492496,0.0,0.0,0.14592733765521215,0.0
1999-02-03,38.76169967651367,0.09466430780209323,0.00017301587831406367,0.0,0.0,0.18292930876248417,0.0
1999-02-04,36.87237930297852,-0.04874193828708495,0.00017301587831406367,0.0,0.0,0.15440980113848538,0.0
1999-02-05,34.25170135498047,-0.07107428371963942,0.00017420634390815856,0.0,0.0,0.18387529139350595,0.0
1999-02-08,35.53156661987305,0.0373664727374623,0.0001746031783875965,0.0,0.0,0.14928623770176686,0.0
1999-02-09,32.08810043334961,-0.09691287252719905,0.00017499999394492496,0.0,0.0,0.3026462746163975,0.0
1999-02-10,32.17951965332031,0.002849006913344443,0.00017341269387139213,0.0,0.0,0.2743852520309129,0.0
1999-02-11,33.550811767578125,0.042613815527116516,0.00017420634390815856,0.0,0.0,0.17146943289357522,0.0
