Date,close,ret,rf,state,lam,p_bear
1999-01-04,21.43720436096192,0.016673903250492783,0.00017341269387139213,0.0,150.0,0.23060402320375253
1999-01-05,22.273420333862305,0.039007697030829735,0.00017341269387139213,0.0,150.0,0.19845695020495885
1999-01-06,22.995594024658203,0.03242311598178649,0.00017341269387139213,0.0,150.0,0.22147945051918214
1999-01-07,22.881568908691406,-0.004958563620688694,0.0001710317437610929,0.0,150.0,0.19798106719331035
1999-01-08,22.78654289245605,-0.004152950202608752,0.00017301587831406367,0.0,150.0,0.17524430036404995
1999-01-11,22.425445556640625,-0.015846955701866228,0.00017420634390815856,0.0,150.0,0.13058806883042914
1999-01-12,21.61775016784668,-0.03601691599633661,0.00017301587831406367,0.0,150.0,0.22485579032107583
1999-01-13,21.86481285095215,0.011428695455688143,0.00017222222827729724,0.0,150.0,0.1685352024982279
1999-01-14,21.55123710632324,-0.01434157002698766,0.0001710317437610929,0.0,150.0,0.2731683421592401
1999-01-15,22.767518997192383,0.05643675510916646,0.00017142857824053084,0.0,150.0,0.1444663017659795
1999-01-19,23.66075897216797,0.03923308354703625,0.000169841278166998,0.0,150.0,0.19575676355739163
1999-01-20,24.724998474121094,0.04497909400137945,0.0001702380937243265,0.0,150.0,0.26902215256513573
1999-01-21,24.06935310363769,-0.026517509037246145,0.00016706349357726083,0.0,150.0,0.2565021689933395
1999-01-22,23.755765914916992,-0.013028484287486153,0.00016865079365079366,0.0,150.0,0.2786624195521455
1999-01-25,24.610979080200195,0.03600023541005637,0.0001702380937243265,0.0,150.0,0.2610163752299538
1999-01-26,26.083850860595703,0.059846127031185414,0.00017261904383462573,0.0,150.0,0.28802506004816103
1999-01-27,25.637231826782227,-0.01712243472792485,0.00017301587831406367,0.0,150.0,0.27754969201868157
1999-01-28,26.454418182373047,0.03187498405101352,0.00017341269387139213,0.0,150.0,0.2750279562902665
1999-01-29,26.606464385986328,0.0057474786466704675,0.00017301587831406367,0.0,150.0,0.2598752642309942
