Date,close,ret,rf,state,lam,p_bear,raw_state,vm_alarm,p_bear_raw,flip_p,flip_need,flip_req,flip_gap
2020-01-02,208.39083862304688,0.0135135365792389,5.932539701461792e-05,0.0,,0.010718839655722028,0,0.0,,0.010718839655722028,2,2,-0.6
2020-01-03,210.37551879882807,0.009523836023191,5.845238292028033e-05,0.0,,0.010718839655722028,0,0.0,,0.010718839655722028,2,2,-0.6
2020-01-06,209.38319396972656,-0.0047169216017497,5.904762044785515e-05,0.0,,0.010718839655722028,0,0.0,,0.010718839655722028,2,2,-0.6
2020-01-07,210.970932006836,0.0075829296850777,5.952380952380952e-05,0.0,,0.010718839655722028,0,0.0,,0.010718839655722028,2,2,-0.6
2020-01-08,209.18472290039065,-0.0084666123880395,5.924603295704674e-05,0.0,,0.010718839655722028,0,0.0,,0.010718839655722028,2,2,-0.6
2020-01-09,213.94793701171875,0.0227703727370007,5.952380952380952e-05,0.0,,0.010718839655722028,0,0.0,,0.010718839655722028,2,2,-0.6
2020-01-10,216.3295440673828,0.0111317131117445,5.944444546623834e-05,0.0,,0.010718839655722028,0,0.0,,0.010718839655722028,2,2,-0.6
2020-01-13,221.09278869628903,0.0220184656212401,5.992063454219273e-05,0.0,,0.010718839655722028,0,0.0,,0.010718839655722028,2,2,-0.6
2020-01-14,221.8866577148437,0.0035906599362007,6.071428457895915e-05,0.0,,0.010718839655722028,0,0.0,,0.010718839655722028,2,2,-0.6
2020-01-15,219.10809326171875,-0.0125224494421642,5.984127048462156e-05,0.0,,0.010718839655722028,0,0.0,,0.010718839655722028,2,2,-0.6
2020-01-16,217.71881103515625,-0.0063406248755176,6.023809550300477e-05,0.0,,0.010718839655722028,0,0.0,,0.010718839655722028,2,2,-0.6
2020-01-17,218.71115112304688,0.0045578977910658,6.043650801219637e-05,0.0,,0.010718839655722028,0,0.0,,0.010718839655722028,2,2,-0.6
2020-01-20,218.5126953125,-0.0009073877098988,6.043650801219637e-05,0.0,,0.010718839655722028,0,0.0,,0.010718839655722028,2,2,-0.6
2020-01-21,214.1464233398437,-0.0199817771064148,5.964285797542996e-05,0.0,,0.010718839655722028,0,0.0,,0.010718839655722028,2,2,-0.6
2020-01-22,216.7264862060547,0.0120481249510131,6.003968299381317e-05,0.0,,0.010718839655722028,0,0.0,,0.010718839655722028,2,2,-0.6
2020-01-23,211.76480102539065,-0.0228937647055591,6.011904705138434e-05,0.0,,0.010718839655722028,0,0.0,,0.010718839655722028,2,2,-0.6
2020-01-24,212.95559692382807,0.0056232003273037,5.912698450542632e-05,0.0,,0.010718839655722028,0,0.0,,0.010718839655722028,2,2,-0.6
2020-01-29,205.810775756836,-0.0335507555105382,6.031745956057594e-05,0.0,,0.059142024156601414,0,0.3341525052556492,,0.059142024156601414,2,2,-0.26584749474435077
2020-01-30,200.2536773681641,-0.0270010079318566,6.063492052138797e-05,0.0,,0.06109324758842444,0,0.4016490022133269,,0.06109324758842444,2,2,-0.1983509977866731
2020-01-31,198.86441040039065,-0.0069375353603085,5.992063454219273e-05,0.0,,0.1038961038961039,0,0.4140345271887258,,0.1038961038961039,2,2,-0.18596547281127418
2020-02-03,203.4291839599609,0.022954200554939,6.023809550300477e-05,0.0,,0.1297709923664122,0,0.4633119297142137,,0.1297709923664122,2,2,-0.13668807028578628
