Date,close,ret,rf,state,lam,p_bear,raw_state,vm_alarm,p_bear_raw,flip_p,flip_need,flip_req,flip_gap
2023-01-03,11.220000267028809,0.0255942136549605,0.0001688492108905,1.0,,0.9705272350180111,1,1.0,,0.029472764981988867,3,3,-0.4
2023-01-04,11.5,0.0249554123268607,0.0001746031783875,1.0,,0.9705272350180111,1,1.0,,0.029472764981988867,3,3,-0.4
2023-01-05,11.619999885559082,0.0104347726573115,0.0001784920692443,1.0,,0.95,1,0.9789215132608132,,0.05,3,3,-0.37892151326081325
2023-01-06,11.239999771118164,-0.0327022476922025,0.0001782936520046,1.0,,0.921875,1,0.9175416869684194,,0.078125,3,3,-0.31754168696841945
2023-01-09,12.100000381469728,0.0765125113757907,0.0001778968175252,1.0,,0.8935779816513761,1,0.8468228849178105,,0.10642201834862386,3,3,-0.24682288491781057
2023-01-10,11.979999542236328,-0.0099174244173722,0.0001811507959214,1.0,,0.8748443337484433,1,0.7818216696480751,,0.1251556662515567,3,3,-0.1818216696480751
2023-01-11,11.739999771118164,-0.0200333706417957,0.000180753961442,1.0,,0.8253557567917206,1,0.7123640950179722,,0.17464424320827943,3,3,-0.11236409501797218
2023-01-12,11.779999732971191,0.0034071518426628,0.0001775793612949,1.0,,0.6666666666666667,1,0.6410256855978047,,0.3333333333333333,3,3,-0.04102568559780473
2023-01-13,11.960000038146973,0.0152801620760631,0.0001780952347649,1.0,,0.26732673267326734,0,0.4568368196907721,,0.7326732673267327,2,3,0.14316318030922787
2023-01-16,11.880000114440918,-0.0066889568102751,0.0001780952347649,1.0,,0.08297872340425527,0,0.511827952768964,,0.9170212765957447,1,3,0.088172047231036
2023-01-17,11.720000267028809,-0.0134680004941767,0.0001782936520046,0.0,,0.11244979919678715,0,0.4373053268645072,,0.11244979919678715,2,2,-0.1626946731354928
2023-01-18,11.899999618530272,0.0153583060921802,0.0001797619130876,0.0,,0.08166295471417966,0,0.3754412462127382,,0.08166295471417966,2,2,-0.22455875378726176
2023-01-19,11.579999923706056,-0.0268907315195139,0.0001795634958479,0.0,,0.08166295471417966,0,0.3559572420136936,,0.08166295471417966,2,2,-0.24404275798630637
2023-01-20,11.859999656677246,0.024179597134365,0.0001800793693179,0.0,,0.06035113386978787,0,0.3130171319376695,,0.06035113386978787,2,2,-0.2869828680623305
2023-01-26,13.34000015258789,0.1247892528460061,0.0001802777865576,0.0,,0.04819277108433735,0,0.2488303550331538,,0.04819277108433735,2,2,-0.3511696449668462
