Date,close,ret,rf,state,lam,p_bear,p_bear_jm,p_bear_combo
2002-01-02,724.9500122070312,0.04504829097606189,6.74603193525284e-05,0.0,150.0,0.15509860245262608,0.1904667729270033,0.11973043197824886
2002-01-03,727.6599731445312,0.0037381348946388115,6.70634943341452e-05,0.0,150.0,0.08424490659980377,0.16848981319960754,0.0
2002-01-04,747.719970703125,0.027567817798065608,6.666666458523462e-05,0.0,150.0,0.09982730170304757,0.19965460340609514,0.0
2002-01-07,751.47998046875,0.00502863359673178,6.587301454846822e-05,0.0,150.0,0.10102244015335059,0.20204488030670117,0.0
2002-01-08,734.760009765625,-0.022249389388517837,6.547618953008501e-05,0.0,150.0,0.09455868736741793,0.12036531423224771,0.06875206050258817
2002-01-09,751.6099853515625,0.02293262475092006,6.547618953008501e-05,0.0,150.0,0.08356500227609688,0.16713000455219376,0.0
2002-01-10,728.22998046875,-0.031106565025046384,6.547618953008501e-05,0.0,150.0,0.09430190153613141,0.09939199228239351,0.08921181078986931
2002-01-11,727.3599853515625,-0.001194670832732725,6.309523941978576e-05,0.0,150.0,0.09684609568515876,0.08524509349676157,0.10844709787355594
2002-01-14,744.030029296875,0.022918560659142218,6.111110959734234e-05,0.0,150.0,0.11425970163152943,0.11880167119035298,0.10971773207270588
2002-01-15,718.6400146484375,-0.03412498642350714,6.190475963410877e-05,0.0,150.0,0.15399657619435003,0.10650221314593672,0.20149093924276334
2002-01-16,710.9500122070312,-0.010700771296694667,6.230158938301934e-05,0.0,150.0,0.059303172609711234,0.11860634521942247,0.0
2002-01-17,713.5,0.0035867328914627183,6.349206443816897e-05,0.0,150.0,0.0456887817274492,0.0913775634548984,0.0
2002-01-18,708.469970703125,-0.007049795790995073,6.269841440140256e-05,0.0,150.0,0.04957901263812858,0.09915802527625717,0.0
2002-01-21,717.3499755859375,0.012534059663812602,6.269841440140256e-05,0.0,150.0,0.040957045998204634,0.08191409199640927,0.0
2002-01-22,724.3599853515625,0.009772091732350274,6.50793645117018e-05,0.0,150.0,0.0349210649236194,0.0698421298472388,0.0
2002-01-23,742.6199951171875,0.025208473873336024,6.626983956685142e-05,0.0,150.0,0.05347220201736171,0.10694440403472343,0.0
2002-01-24,757.7100219726562,0.020319984587928497,6.626983956685142e-05,0.0,150.0,0.06149048506552604,0.12298097013105208,0.0
2002-01-25,774.6799926757812,0.022396392037873136,6.666666458523462e-05,0.0,150.0,0.06811236051784926,0.13622472103569852,0.0
2002-01-28,780.239990234375,0.007177153936026137,6.70634943341452e-05,0.0,150.0,0.06827419567040788,0.13654839134081576,0.0
2002-01-29,774.030029296875,-0.007959039545812785,6.74603193525284e-05,0.0,150.0,0.054788687248649,0.109577374497298,0.0
2002-01-30,749.4500122070312,-0.03175589597237216,6.70634943341452e-05,0.0,150.0,0.035482830972791535,0.07096566194558307,0.0
2002-01-31,748.0700073242188,-0.0018413568087730647,6.825396938929481e-05,0.0,150.0,0.037089383814658365,0.07417876762931673,0.0
2002-02-01,742.4199829101562,-0.007552801688002653,6.785714437091161e-05,0.0,150.0,0.0532143370972567,0.1064286741945134,0.0
2002-02-04,730.2100219726562,-0.016446164190838553,6.825396938929481e-05,0.0,150.0,0.09115528375566676,0.1823105675113335,0.0
2002-02-05,739.9099731445312,0.013283782583085602,6.825396938929481e-05,0.0,150.0,0.04093177863311084,0.08186355726622167,0.0
2002-02-06,741.5499877929688,0.002216505666855051,6.74603193525284e-05,0.0,150.0,0.037872678758514224,0.07574535751702845,0.0
2002-02-07,727.7100219726562,-0.0186635642210764,6.70634943341452e-05,0.0,150.0,0.07081385990408369,0.14162771980816738,0.0
2002-02-08,739.6599731445312,0.01642130905313266,6.626983956685142e-05,0.0,150.0,0.033728233945106996,0.06745646789021399,0.0
2002-02-14,796.1799926757812,0.07641351645806282,6.785714437091161e-05,0.0,150.0,0.2458885582162348,0.12408167917574613,0.36769543725672343
2002-02-15,783.5900268554688,-0.015812964324813605,6.74603193525284e-05,0.0,150.0,0.23160663137773962,0.07449823630893826,0.388715026446541
2002-02-18,790.3699951171875,0.008652443279461686,6.74603193525284e-05,0.0,150.0,0.1759956456908524,0.08544898719020914,0.26654230419149566
2002-02-19,782.27001953125,-0.010248333863858927,6.74603193525284e-05,0.0,150.0,0.18055030379540266,0.07500832982294384,0.28609227776786145
2002-02-20,776.8900146484375,-0.006877426909491335,6.825396938929481e-05,0.0,150.0,0.17673570749115866,0.06904843531498912,0.2844229796673282
2002-02-21,787.6199951171875,0.013811453701854548,6.825396938929481e-05,0.0,150.0,0.1613944574471664,0.08704112622971606,0.23574778866461676
2002-02-22,792.0,0.005561063596615234,6.825396938929481e-05,0.0,150.0,0.17631914453914355,0.11998421296713095,0.23265407611115616
2002-02-25,791.47998046875,-0.0006565903172348619,6.865079440767803e-05,0.0,150.0,0.17261970760626877,0.1087939224946688,0.23644549271786872
2002-02-26,801.1400146484375,0.012205026555398568,6.865079440767803e-05,0.0,150.0,0.1378853896736916,0.11752013239053354,0.15825064695684965
2002-02-27,822.1099853515625,0.02617516329193359,6.865079440767803e-05,0.0,150.0,0.17428404880182685,0.16677589406474147,0.1817922035389122
2002-02-28,819.989990234375,-0.0025787244468037374,6.825396938929481e-05,0.0,150.0,0.07845340229389344,0.15690680458778689,0.0
2002-03-04,834.2100219726562,0.01734171381069749,6.944444444444444e-05,0.0,150.0,0.08819490362509597,0.17638980725019193,0.0
2002-03-05,841.9500122070312,0.00927822734144601,6.944444444444444e-05,0.0,150.0,0.09511273214767346,0.19022546429534692,0.0
2002-03-06,843.0599975585938,0.0013183506567722159,6.904761942606123e-05,0.0,150.0,0.09646811146124955,0.1929362229224991,0.0
2002-03-07,829.4400024414062,-0.016155428031966235,6.944444444444444e-05,0.0,150.0,0.0715260423732576,0.1430520847465152,0.0
2002-03-08,825.27001953125,-0.005027467807053099,7.023809448121085e-05,0.0,150.0,0.07107046174399795,0.1421409234879959,0.0
2002-03-11,827.02001953125,0.002120518083274181,7.103174451797728e-05,0.0,150.0,0.0717992130818522,0.1435984261637044,0.0
2002-03-12,846.030029296875,0.02298615428487416,7.142856953636049e-05,0.0,150.0,0.08303067168980535,0.1660613433796107,0.0
2002-03-13,849.1300048828125,0.0036641436811810646,7.103174451797728e-05,0.0,150.0,0.08805016802311334,0.17610033604622669,0.0
2002-03-14,856.8599853515625,0.009103412226985075,7.182539455474369e-05,0.0,150.0,0.10095235903885895,0.2019047180777179,0.0
2002-03-15,860.3599853515625,0.0040846813479846755,7.222222430365428e-05,0.0,150.0,0.10537020223288115,0.2107404044657623,0.0
2002-03-18,869.7100219726562,0.010867586568746646,7.222222430365428e-05,0.0,150.0,0.10924315374685865,0.2184863074937173,0.0
2002-03-19,889.97998046875,0.023306571137490018,7.142856953636049e-05,0.0,150.0,0.1284628230853627,0.2569256461707254,0.0
2002-03-20,887.47998046875,-0.002809051950453112,7.182539455474369e-05,0.0,150.0,0.12067309305000971,0.24134618610001943,0.0
2002-03-21,885.6400146484375,-0.0020732476909965936,7.182539455474369e-05,0.0,150.0,0.11948580942645057,0.23897161885290114,0.0
2002-03-22,895.97998046875,0.011675133970111995,7.142856953636049e-05,0.0,150.0,0.12667595430097872,0.25335190860195744,0.0
2002-03-25,879.4099731445312,-0.018493724955271684,7.063491949959407e-05,0.0,150.0,0.0842006558077912,0.1684013116155824,0.0
2002-03-26,881.030029296875,0.001842208073386864,7.103174451797728e-05,0.0,150.0,0.08804469402066648,0.17608938804133295,0.0
2002-03-27,902.4600219726562,0.024323793699613017,7.063491949959407e-05,0.0,150.0,0.10087606043274137,0.20175212086548275,0.0
2002-03-28,892.6699829101562,-0.010848169253082629,6.904761942606123e-05,0.0,150.0,0.08896797613494718,0.17793595226989437,0.0
2002-03-29,895.5800170898438,0.0032599216232191974,6.904761942606123e-05,0.0,150.0,0.0942891124213514,0.1885782248427028,0.0
2002-04-01,875.8300170898438,-0.0220527475190625,6.984126946282765e-05,0.0,150.0,0.09049840692477408,0.18099681384954816,0.0
2002-04-02,905.3400268554688,0.033693763846641245,6.984126946282765e-05,0.0,150.0,0.08164347639154057,0.16328695278308114,0.0
2002-04-03,918.5900268554688,0.014635385166854364,6.944444444444444e-05,0.0,150.0,0.08790552181751542,0.17581104363503083,0.0
2002-04-04,918.010009765625,-0.0006314210615036009,6.904761942606123e-05,0.0,150.0,0.0911767437799578,0.1823534875599156,0.0
2002-04-08,900.6900024414062,-0.01886690465242391,6.785714437091161e-05,0.0,150.0,0.0776590014936063,0.1553180029872126,0.0
