Date,close,ret,rf,state,lam,p_bear,raw_state,vm_alarm
2010-01-04,30.859033584594727,-0.0068635528420459,2.182539670713361e-06,0.0,,,0.0,0.1641920597660751
2010-01-05,31.11494827270508,0.008293023415941,2.3809523277339444e-06,0.0,,,0.0,0.17848954438833609
2010-01-06,31.306884765625,0.006168626450467,1.7857143566721944e-06,0.0,,,0.0,0.1941854694772971
2010-01-07,31.242904663085938,-0.0020436432119657,1.7857143566721944e-06,0.0,,,0.0,0.20966813225660852
2010-01-08,31.75473594665528,0.0163823206929309,1.5873015518226308e-06,0.0,,,0.0,0.21019863293402521
2010-01-11,31.92534828186035,0.0053728154279626,9.92063506846389e-07,0.0,,,0.0,0.16636380616297256
2010-01-12,32.693084716796875,0.0240478640407735,1.5873015518226308e-06,0.0,,,0.0,0.11567642839492893
2010-01-13,32.99165725708008,0.0091325900528989,1.984127013692778e-06,0.0,,,0.0,0.07714618193005458
2010-01-14,33.86603164672852,0.0265028938326765,1.7857143566721944e-06,0.0,,,0.0,0.05998345346541039
2010-01-15,33.652767181396484,-0.0062972971724792,2.182539670713361e-06,0.0,,,0.0,0.09374349630090455
2010-01-18,32.79972457885742,-0.0253483643095665,2.182539670713361e-06,0.0,,,0.0,0.1290559506645568
2010-01-19,33.11960983276367,0.009752681097586,1.984127013692778e-06,0.0,,,0.0,0.12768560091404496
2010-01-20,32.6077880859375,-0.015453737209182,1.984127013692778e-06,0.0,,,0.0,0.13561127639813708
2010-01-21,31.98933219909668,-0.0189665084062398,1.5873015518226308e-06,0.0,,,0.0,0.16392521670817553
2010-01-22,31.77606964111328,-0.0066666773990805,1.7857143566721944e-06,0.0,,,0.0,0.20868119915964156
2010-01-25,32.031986236572266,0.0080537523472654,1.7857143566721944e-06,0.0,,,0.0,0.19045986127628925
2010-01-26,31.47749900817871,-0.0173104229097249,2.5793649847545317e-06,0.0,,,0.0,0.21816129595676692
2010-01-27,31.52014923095703,0.0013549431855193,2.777777789604095e-06,0.0,,,0.0,0.22407867822024752
2010-01-28,31.818716049194336,0.0094722526866741,2.777777789604095e-06,0.0,,,0.0,0.22819757816749942
2010-01-29,31.456172943115234,-0.0113940205983981,2.777777789604095e-06,0.0,,,0.0,0.2370549246264142
2010-02-01,31.882707595825195,0.0135596486413429,3.373015908494825e-06,0.0,,,0.0,0.2467845462624596
2010-02-02,32.18126678466797,0.0093642984349882,3.571428713344389e-06,0.0,,,0.0,0.25291490550460427
2010-02-03,32.62910842895508,0.0139162217349526,3.571428713344389e-06,0.0,,,0.0,0.2564947292050235
2010-02-04,31.818716049194336,-0.0248364855425102,3.373015908494825e-06,0.0,,,0.0,0.2626728122747912
2010-02-05,31.498825073242188,-0.0100535475868218,3.373015908494825e-06,0.0,,,0.0,0.271860625047875
2010-02-08,32.26656723022461,0.0243736760084618,3.571428713344389e-06,0.0,,,0.0,0.2740981272144727
2010-02-09,32.41584396362305,0.004626359300428,3.96825402738556e-06,0.0,,,0.0,0.24317123329754764
2010-02-10,31.967994689941406,-0.0138157523889926,3.96825402738556e-06,0.0,,,0.0,0.2688916105037298
2010-02-11,32.54381561279297,0.0180124192473274,3.769841222535996e-06,0.0,,,0.0,0.24518746013577014
2010-02-12,32.28788757324219,-0.007864106735234,3.571428713344389e-06,0.0,,,0.0,0.27010038428374683
2010-02-17,32.73573684692383,0.01387050399831,3.571428713344389e-06,0.0,,,0.0,0.27033588877652504
2010-02-18,32.693084716796875,-0.001302922562165,3.373015908494825e-06,0.0,,,0.0,0.26065893656752803
2010-02-19,31.77606964111328,-0.0280492062351171,3.769841222535996e-06,0.0,,,0.0,0.2665138207254625
2010-02-22,32.54381561279297,0.0241611369924221,3.373015908494825e-06,0.0,,,0.0,0.2590101349907803
2010-02-23,32.84238052368164,0.0091742441771733,4.563492146276289e-06,0.0,,,0.0,0.24768497157284575
2010-02-24,32.67176818847656,-0.0051948833331997,4.365079341426725e-06,0.0,,,0.0,0.23454551668934176
2010-02-25,32.6077880859375,-0.0019582687465818,4.563492146276289e-06,0.0,,,0.0,0.22030873604329315
2010-02-26,32.67176818847656,0.0019621110874017,4.563492146276289e-06,0.0,,,0.0,0.2078724758644368
2010-03-01,32.970340728759766,0.0091385485646446,4.761904655467893e-06,0.0,,,0.0,0.19589206873164455
2010-03-02,32.62910842895508,-0.0103496746549249,4.96031746031746e-06,0.0,,,0.0,0.1866218198675007
2010-03-03,31.84004211425781,-0.0241828953560082,5.357143070016588e-06,0.0,,,0.0,0.17947755971531087
2010-03-04,31.07229995727539,-0.0241124730371705,5.357143070016588e-06,0.0,,,0.0,0.17734565157137894
2010-03-05,31.11494827270508,0.0013725509694593,5.753968088399794e-06,0.0,,,0.0,0.17041143979418472
2010-03-08,31.54148292541504,0.0137083516569469,5.753968088399794e-06,0.0,,,0.0,0.16060521986137388
2010-03-09,31.584125518798828,0.001351952712072,5.952381188907317e-06,0.0,,,0.0,0.15048572418176587
2010-03-10,31.62678337097168,0.0013506105194351,5.753968088399794e-06,0.0,,,0.0,0.14047581423506816
2010-03-11,32.13861846923828,0.0161835964240482,5.753968088399794e-06,0.0,,,0.0,0.1284901488389556
2010-03-12,32.18126678466797,0.0013270114728332,5.55555557920819e-06,0.0,,,0.0,0.11648934140380707
2010-03-15,32.010643005371094,-0.0053019596909766,5.753968088399794e-06,0.0,,,0.0,0.10489456256956187
2010-03-16,32.010643005371094,0.0,6.150793698098924e-06,0.0,,,0.0,0.09940721144640063
2010-03-17,32.20258712768555,0.0059962595028861,5.952381188907317e-06,0.0,,,0.0,0.08868229960384832
2010-03-18,32.58646011352539,0.0119205635347794,5.753968088399794e-06,0.0,,,0.0,0.07824388332181291
2010-03-19,32.65045166015625,0.0019637464888153,5.753968088399794e-06,0.0,,,0.0,0.04901174392709323
2010-03-22,32.0959587097168,-0.0169827038293656,5.55555557920819e-06,0.0,,,0.0,0.027729989124341645
