Date,close,ret,rf,state,lam,p_bear,p_bear_jm,p_bear_combo
1999-01-04,21.43720436096192,0.016673903250492783,0.00017341269387139213,0.0,150.0,0.11530201160187627,0.23060402320375253,0.0
1999-01-05,22.273420333862305,0.039007697030829735,0.00017341269387139213,0.0,150.0,0.13363829533552474,0.19845695020495885,0.06881964046609061
1999-01-06,22.995594024658203,0.03242311598178649,0.00017341269387139213,0.0,150.0,0.1866499289236889,0.22147945051918214,0.15182040732819566
1999-01-07,22.881568908691406,-0.004958563620688694,0.0001710317437610929,0.0,150.0,0.1479656755938895,0.19798106719331035,0.09795028399446865
1999-01-08,22.78654289245605,-0.004152950202608752,0.00017301587831406367,0.0,150.0,0.08762215018202497,0.17524430036404995,0.0
1999-01-11,22.425445556640625,-0.015846955701866228,0.00017420634390815856,0.0,150.0,0.06529403441521457,0.13058806883042914,0.0
1999-01-12,21.61775016784668,-0.03601691599633661,0.00017301587831406367,0.0,150.0,0.22159447679234012,0.22485579032107583,0.21833316326360444
1999-01-13,21.86481285095215,0.011428695455688143,0.00017222222827729724,0.0,150.0,0.18508198188227193,0.1685352024982279,0.20162876126631593
1999-01-14,21.55123710632324,-0.01434157002698766,0.0001710317437610929,0.0,150.0,0.2458063294699227,0.2731683421592401,0.21844431678060536
1999-01-15,22.767518997192383,0.05643675510916646,0.00017142857824053084,0.0,150.0,0.35750530034815675,0.1444663017659795,0.570544298930334
1999-01-19,23.66075897216797,0.03923308354703625,0.000169841278166998,0.0,150.0,0.4338823673954406,0.19575676355739163,0.6720079712334897
1999-01-20,24.724998474121094,0.04497909400137945,0.0001702380937243265,0.0,150.0,0.49212866071643485,0.26902215256513573,0.715235168867734
1999-01-21,24.06935310363769,-0.026517509037246145,0.00016706349357726083,0.0,150.0,0.5190499133825652,0.2565021689933395,0.781597657771791
1999-01-22,23.755765914916992,-0.013028484287486153,0.00016865079365079366,0.0,150.0,0.5421792330519131,0.2786624195521455,0.8056960465516807
1999-01-25,24.610979080200195,0.03600023541005637,0.0001702380937243265,0.0,150.0,0.5749634156269788,0.2610163752299538,0.8889104560240039
1999-01-26,26.083850860595703,0.059846127031185414,0.00017261904383462573,0.0,150.0,0.6440125300240805,0.28802506004816103,1.0
1999-01-27,25.637231826782227,-0.01712243472792485,0.00017301587831406367,0.0,150.0,0.576626337886734,0.27754969201868157,0.8757029837547865
1999-01-28,26.454418182373047,0.03187498405101352,0.00017341269387139213,0.0,150.0,0.5816783956114632,0.2750279562902665,0.8883288349326599
1999-01-29,26.606464385986328,0.0057474786466704675,0.00017301587831406367,0.0,150.0,0.5200237867047226,0.2598752642309942,0.780172309178451
1999-02-01,26.292882919311523,-0.011785912706235746,0.00017499999394492496,0.0,150.0,0.47342028694990945,0.22772579014137778,0.7191147837584411
1999-02-02,25.48517799377441,-0.030719526953960297,0.00017499999394492496,0.0,150.0,0.5164293009641798,0.2027147974562862,0.8301438044720735
1999-02-03,25.36165428161621,-0.004846884419970499,0.00017301587831406367,0.0,150.0,0.4422121752175945,0.21782669395922621,0.6665976564759628
1999-02-04,24.18337631225586,-0.046459034425622825,0.00017301587831406367,0.0,150.0,0.6253171774502051,0.4124226026582677,0.8382117522421424
1999-02-05,24.32592010498047,0.00589428832782013,0.00017420634390815856,0.0,150.0,0.5811591271693178,0.34641670919666556,0.8159015451419701
1999-02-08,25.12410545349121,0.032812133932287324,0.0001746031783875965,0.0,150.0,0.5100202654431693,0.2261999085749,0.7938406223114385
1999-02-09,24.335411071777344,-0.03139193883634461,0.00017499999394492496,0.0,150.0,0.40436590245859666,0.3718014624527511,0.43693034246444223
1999-02-10,24.420948028564453,0.0035149172756858693,0.00017341269387139213,0.0,150.0,0.40063368267582244,0.37114149945979047,0.43012586589185436
1999-02-11,24.744007110595703,0.01322876907372228,0.00017420634390815856,0.0,150.0,0.28872234027431154,0.29340587122313955,0.28403880932548353
1999-02-12,23.98383140563965,-0.030721608733717876,0.0001753968284243629,0.0,150.0,0.39940748437900586,0.46987590111493965,0.3289390676430721
1999-02-16,23.755765914916992,-0.009509135002884861,0.0001746031783875965,0.0,150.0,0.389424301294899,0.4503722613256343,0.32847634126416375
1999-02-17,22.805543899536133,-0.039999637089544904,0.00017499999394492496,0.0,150.0,0.47011223706618477,0.546838734476839,0.39338573965553053
1999-02-18,22.159385681152344,-0.028333383375124477,0.00017499999394492496,0.0,150.0,0.5129320982335863,0.6027797053262761,0.4230844911408965
1999-02-19,22.463468551635746,0.013722531610704358,0.0001765872940184578,0.0,150.0,0.44781282102020625,0.5773337924228322,0.31829184961758034
1999-02-22,22.62499618530273,0.007190680873512045,0.00017817459409199063,0.0,150.0,0.4228933056485912,0.5224661469583068,0.32332046433887546
1999-02-23,23.63224601745605,0.04451933710413769,0.0001801587286449614,0.0,150.0,0.42959579279536686,0.3919326316142763,0.46725895397645745
1999-02-24,23.24264144897461,-0.0164861422055973,0.0001801587286449614,0.0,150.0,0.42665441260030834,0.4614092794697693,0.39189954573084745
1999-02-25,23.33766365051269,0.004088270334793309,0.00017857142857142857,0.0,150.0,0.4009798040989976,0.40879608052863686,0.3931635276693583
1999-02-26,22.82454490661621,-0.021986722903396094,0.00018055556312439935,0.0,150.0,0.43470657600850937,0.49184301569633504,0.37757013632068376
1999-03-01,23.071611404418945,0.01082459688960169,0.00018174602871849423,0.0,150.0,0.3804800201723926,0.4331804593558484,0.3277795809889368
1999-03-02,22.586986541748047,-0.02100524554509775,0.0001801587286449614,0.0,150.0,0.44577837125044406,0.5278874730202,0.3636692694806882
1999-03-03,22.748523712158203,0.0071517805224519115,0.00017777777853466217,0.0,150.0,0.31829776353211336,0.4692807630589356,0.16731476400529116
1999-03-04,23.14762687683105,0.01754413471936833,0.00017777777853466217,0.0,150.0,0.22701774464754573,0.4031069044266589,0.050928584868432526
1999-03-05,23.55622100830078,0.01765166397591722,0.00017817459409199063,0.0,150.0,0.2143185882410586,0.36291415180242004,0.06572302467969718
1999-03-08,24.17386817932129,0.026220129739946918,0.00017857142857142857,0.0,150.0,0.23657358529885622,0.33883793717581917,0.13430923342189327
1999-03-09,24.60147285461425,0.017688715439374336,0.00017738094405522423,0.0,150.0,0.08200699259292353,0.16401398518584706,0.0
1999-03-10,24.534961700439453,-0.002703543587323165,0.00017738094405522423,0.0,150.0,0.07729820998429993,0.15459641996859985,0.0
1999-03-11,24.544469833374023,0.00038753404430225125,0.00017777777853466217,0.0,150.0,0.06549444136295628,0.13098888272591255,0.0
1999-03-12,24.354406356811523,-0.007743637481387511,0.00017738094405522423,0.0,150.0,0.07022143225873834,0.14044286451747667,0.0
1999-03-15,25.219127655029297,0.03550574321331901,0.00017698412849789574,0.0,150.0,0.08317102856368748,0.16634205712737496,0.0
1999-03-16,25.703746795654297,0.019216332430450178,0.0001757936439816914,0.0,150.0,0.10146328015082903,0.20292656030165807,0.0
1999-03-17,25.40917015075684,-0.011460455444077922,0.0001746031783875965,0.0,150.0,0.060524533034462924,0.12104906606892585,0.0
1999-03-18,26.21687889099121,0.03178808026559321,0.00017341269387139213,0.0,150.0,0.09975225860929823,0.19950451721859647,0.0
1999-03-19,26.02682304382324,-0.007249369688825946,0.00017380952835083008,0.0,150.0,0.0725145741481606,0.1450291482963212,0.0
1999-03-22,26.27388000488281,0.009492397925155327,0.00017420634390815856,0.0,150.0,0.07252495626096367,0.14504991252192734,0.0
1999-03-23,25.323659896850582,-0.03616596056066468,0.00017380952835083008,0.0,150.0,0.17767940723618936,0.22226836022433372,0.13309045424804497
1999-03-24,26.036312103271484,0.028141753969359362,0.00017380952835083008,0.0,150.0,0.16308856980395864,0.11433457549703696,0.21184256411088032
1999-03-25,27.357147216796875,0.050730499322883205,0.00017420634390815856,0.0,150.0,0.32245107285657826,0.19210904777819857,0.452793097934958
1999-03-26,27.08158493041992,-0.010072771264971858,0.00017420634390815856,0.0,150.0,0.30800723248265754,0.15097038418072706,0.46504408078458803
1999-03-29,28.08882141113281,0.037192671082610484,0.00017420634390815856,0.0,150.0,0.34853354657952895,0.22089751430189306,0.4761695788571649
1999-03-30,28.278867721557617,0.0067659054697639665,0.00017341269387139213,0.0,150.0,0.3411952154230451,0.21418130145075598,0.46820912939533416
1999-03-31,27.25261306762696,-0.03629051431745689,0.00017301587831406367,0.0,150.0,0.4116173642659947,0.15551793797503569,0.6677167905569538
1999-04-01,28.18383979797364,0.03417018133401939,0.0001706349282037644,0.0,150.0,0.4370607076019492,0.19229094173104092,0.6818304734728575
1999-04-05,28.868013381958008,0.024275385784500392,0.0001702380937243265,0.0,150.0,0.4531354828502331,0.22982521425229202,0.6764457514481742
1999-04-06,28.60196304321289,-0.00921609447885996,0.0001702380937243265,0.0,150.0,0.4520006484887874,0.18554920898130614,0.7184520879962687
1999-04-07,28.373884201049805,-0.00797423735631353,0.000169841278166998,0.0,150.0,0.3296416640782889,0.1616132345457041,0.4976700936108737
1999-04-08,28.75399398803711,0.013396466422924247,0.00016944444368756007,0.0,150.0,0.3311524828565249,0.2019069545843497,0.46039801112870005
1999-04-09,28.65896797180176,-0.00330479363231706,0.00016904762813023158,0.0,150.0,0.20296965711582834,0.1921492532887215,0.21379006094293518
1999-04-12,28.278867721557617,-0.013262872920550839,0.0001674603091345893,0.0,150.0,0.21565209638094426,0.20152160402625283,0.2297825887356357
1999-04-13,27.40466690063477,-0.030913572266418,0.000165476193503728,0.0,150.0,0.20892629992590522,0.22943036101061284,0.18842223884119758
1999-04-14,26.11233711242676,-0.04715728867983704,0.00016507935902429006,0.0,150.0,0.44982342203406567,0.47362538672584686,0.4260214573422844
1999-04-15,27.02455711364746,0.03493444486769359,0.0001662698435404944,0.0,150.0,0.42595339422307044,0.36242467168738574,0.4894821167587552
1999-04-16,26.340394973754883,-0.02531631275271018,0.0001674603091345893,0.0,150.0,0.39184652849611057,0.4202158042281084,0.3634772527641127
1999-04-19,24.62999153137207,-0.06493461635966469,0.00016706349357726083,0.0,150.0,0.5848374726848435,0.5873041569093895,0.5823707884602976
1999-04-20,25.276138305664062,0.026234145207438386,0.00016865079365079366,0.0,150.0,0.6388570212486541,0.5125926703910973,0.7651213721062108
1999-04-21,24.934059143066406,-0.013533679807449128,0.00016825395917135572,0.0,150.0,0.6518998756272246,0.5403536098665039,0.7634461413879453
1999-04-22,25.827272415161133,0.035823018906374404,0.00016944444368756007,0.0,150.0,0.689162329841512,0.44313086917541084,0.9351937905076133
1999-04-23,26.150354385375977,0.012509333739213924,0.0001710317437610929,0.0,150.0,0.6925678098653352,0.4051615011894607,0.9799741185412096
1999-04-26,26.758508682250977,0.023256063298901175,0.00017261904383462573,0.0,150.0,0.6863885975269405,0.372777195053881,1.0
1999-04-27,25.542211532592773,-0.04545459405459984,0.00017341269387139213,0.0,150.0,0.7446241843107971,0.48924836862159427,1.0
