Date,close,ret,rf,state,lam,p_bear,raw_state,p_bear_raw,flip_p,flip_need,flip_req,flip_gap
2014-01-02,1225.0,0.0192195483124304,2.3015872353599167e-06,1.0,30.0,0.918467583497053,1.0,0.8861060250461888,0.08153241650294696,3,3,
2014-01-03,1238.4000244140625,0.010938795440051,2.3015872353599167e-06,1.0,30.0,0.918467583497053,1.0,0.7649917125534124,0.08153241650294696,3,3,
2014-01-06,1237.800048828125,-0.0004844764002821,1.7857143566721944e-06,1.0,30.0,0.918467583497053,1.0,0.7817170717838146,0.08153241650294696,3,3,
2014-01-07,1229.4000244140625,-0.0067862530963826,1.7063492642981665e-06,1.0,30.0,0.918467583497053,1.0,0.8708103736282371,0.08153241650294696,3,3,
2014-01-08,1225.300048828125,-0.0033349402184139,1.5873015518226308e-06,1.0,30.0,0.918467583497053,1.0,0.8983383177089773,0.08153241650294696,3,3,
2014-01-09,1229.300048828125,0.0032645065213419,1.309523802428016e-06,1.0,30.0,0.918467583497053,1.0,0.8611630562805668,0.08153241650294696,3,3,
2014-01-10,1246.699951171875,0.0141543168084448,1.309523802428016e-06,1.0,30.0,0.918467583497053,1.0,0.6800782086352496,0.08153241650294696,3,3,
2014-01-13,1250.9000244140625,0.0033689527606377,1.1904761638669722e-06,1.0,30.0,0.918467583497053,1.0,0.6424149617435954,0.08153241650294696,3,3,
2014-01-14,1245.199951171875,-0.0045567776248605,1.309523802428016e-06,1.0,30.0,0.918467583497053,1.0,0.7193150642730931,0.08153241650294696,3,3,
2014-01-15,1238.0999755859375,-0.0057018758949159,1.3888888948020476e-06,1.0,30.0,0.918467583497053,1.0,0.8053803588364757,0.08153241650294696,3,3,
2014-01-16,1240.0,0.0015346292315072,1.1904761638669722e-06,1.0,30.0,0.918467583497053,1.0,0.7817339074640322,0.08153241650294696,3,3,
2014-01-17,1251.699951171875,0.0094354444934476,1.1904761638669722e-06,1.0,30.0,0.918467583497053,1.0,0.6461924265525261,0.08153241650294696,3,3,
2014-01-21,1242.300048828125,-0.0075097089641567,1.1111111454074327e-06,1.0,30.0,0.918467583497053,1.0,0.7665848173048061,0.08153241650294696,3,3,
2014-01-22,1239.0,-0.0026564023975028,1.1904761638669722e-06,1.0,30.0,0.918467583497053,1.0,0.7985944335370536,0.08153241650294696,3,3,
2014-01-23,1262.5999755859375,0.0190475993429681,1.1904761638669722e-06,1.0,30.0,0.918467583497053,1.0,0.5343652336766438,0.08153241650294696,3,3,
2014-01-24,1264.5,0.0015048506659289,1.309523802428016e-06,1.0,30.0,0.918467583497053,1.0,0.523062790851508,0.08153241650294696,3,3,
2014-01-27,1263.5999755859375,-0.0007117630795274,1.90476192131875e-06,1.0,30.0,0.918467583497053,1.0,0.5383002245270906,0.08153241650294696,3,3,
2014-01-28,1251.0,-0.0099714908431324,1.7857143566721944e-06,1.0,30.0,0.918467583497053,1.0,0.704568701326382,0.08153241650294696,3,3,
2014-01-29,1262.199951171875,0.0089527986985411,1.5873015518226308e-06,1.0,30.0,0.918467583497053,1.0,0.5441855185762466,0.08153241650294696,3,3,
