Date,close,ret,rf,state,lam,p_bear,raw_state,vm_alarm
2019-01-02,29.002281188964844,0.002475342500614,9.384920672764854e-05,1.0,,,1.0,0.6443789038155501
2019-01-03,27.89077377319336,-0.0383248272275356,9.345238170926534e-05,1.0,,,1.0,0.9624107498081776
2019-01-04,29.16611671447754,0.0457263377364578,9.357143016088576e-05,1.0,,,1.0,0.8398730779016457
2019-01-07,29.85283851623535,0.023545191445282,9.337301292116682e-05,1.0,,,1.0,0.8285897570668883
2019-01-08,30.12752723693848,0.0092014272128173,9.523809902251714e-05,1.0,,,1.0,0.8217333779399457
2019-01-09,30.77501106262207,0.0214914360741074,9.484127400413393e-05,1.0,,,1.0,0.7435994020659599
2019-01-10,30.765199661254883,-0.0003188106528125,9.424603174603177e-05,1.0,,,1.0,0.8188176817270689
2019-01-11,30.755390167236328,-0.0003188503285063,9.404761450631278e-05,1.0,,,1.0,0.8217575372685599
2019-01-14,30.31392288208008,-0.0143541435421794,9.365078948792958e-05,1.0,,,1.0,0.864237493917686
2019-01-15,31.04675674438477,0.0241748276907407,9.45634879763164e-05,1.0,,,1.0,0.8634716701136466
2019-01-16,31.0202693939209,-0.0008531438785038,9.376983793955e-05,1.0,,,1.0,0.8511015080282861
2019-01-17,31.118371963500977,0.0031625311932108,9.345238170926534e-05,1.0,,,1.0,0.6471809317589416
2019-01-18,31.28514862060547,0.0053594274565553,9.317460514250255e-05,1.0,,,1.0,0.6534704459102003
2019-01-22,30.28449440002441,-0.0319849597876608,9.305555669088212e-05,1.0,,,1.0,0.6985860356141385
2019-01-23,30.323734283447266,0.0012957087182814,9.337301292116682e-05,1.0,,,1.0,0.6985860356141385
2019-01-24,30.88684844970703,0.0185700798257935,9.14682566173493e-05,1.0,,,1.0,0.6996508325069684
2019-01-25,31.56964683532715,0.0221064440009772,9.238095510573614e-05,1.0,,,1.0,0.7050311705525192
2019-01-28,30.99083709716797,-0.0183343748246014,9.257936288440038e-05,1.0,,,1.0,0.7988496257603643
2019-01-29,31.213529586791992,0.0071857526444283,9.384920672764854e-05,1.0,,,1.0,0.7709442153628043
2019-01-30,31.9326286315918,0.0230380560711753,9.384920672764854e-05,1.0,,,1.0,0.6572494118850574
2019-01-31,32.6291618347168,0.0218125858400488,9.285713945116316e-05,1.0,,,1.0,0.48618045426209017
2019-02-01,32.697837829589844,0.0021047428438685,9.285713945116316e-05,1.0,,,1.0,0.41394174215887797
2019-02-04,33.027462005615234,0.0100809165958704,9.265873167249892e-05,0.0,,,0.0,0.23376636201912146
2019-02-05,33.45322799682617,0.0128912718494249,9.384920672764854e-05,0.0,,,0.0,0.18566611529945912
2019-02-06,33.56114196777344,0.0032258163833249,9.384920672764854e-05,0.0,,,0.0,0.17172205759236378
2019-02-07,32.48691177368164,-0.0320081538084523,9.345238170926534e-05,0.0,,,0.0,0.4687719417154237
2019-02-08,32.64583969116211,0.0048920598728383,9.384920672764854e-05,0.0,,,0.0,0.46705692241646496
2019-02-11,33.01176834106445,0.0112090438893324,9.424603174603177e-05,0.0,,,0.0,0.36921201135272474
2019-02-12,33.72301483154297,0.0215452405678544,9.436508019765218e-05,0.0,,,0.0,0.4019593468892647
2019-02-13,33.89469909667969,0.0050910117613842,9.41666629579332e-05,0.0,,,0.0,0.32176751888865657
2019-02-14,33.89567565917969,2.8811658637772908e-05,9.41666629579332e-05,0.0,,,0.0,0.3026844607937495
2019-02-15,34.26749038696289,0.0109693853434813,9.404761450631278e-05,0.0,,,0.0,0.2895634174444243
