Date,close,ret,rf,state,lam,p_bear,raw_state
1999-01-04,1228.0999755859375,-0.0009192786547409515,0.00017341269387139213,0.0,50.0,0.06618064163007256,0.0
1999-01-05,1244.780029296875,0.013581999871776995,0.00017341269387139213,0.0,50.0,0.08610943255059875,0.0
1999-01-06,1272.3399658203125,0.022140407039631604,0.00017341269387139213,0.0,50.0,0.12613253219696846,0.0
1999-01-07,1269.72998046875,-0.002051327020824778,0.0001710317437610929,0.0,50.0,0.11301545080353487,0.0
1999-01-08,1275.0899658203125,0.004221358425815724,0.00017301587831406367,0.0,50.0,0.11410020269296361,0.0
1999-01-11,1263.8800048828125,-0.008791505884283457,0.00017420634390815856,0.0,50.0,0.09062029014264104,0.0
1999-01-12,1239.510009765625,-0.01928188991283797,0.00017301587831406367,0.0,50.0,0.06376492940294493,0.0
1999-01-13,1234.4000244140625,-0.004122584982213073,0.00017222222827729724,0.0,50.0,0.06268670280503565,0.0
1999-01-14,1212.18994140625,-0.01799261387600426,0.0001710317437610929,0.0,50.0,0.08173033124547117,0.0
1999-01-15,1243.260009765625,0.025631353056214,0.00017142857824053084,0.0,50.0,0.06563103796398696,0.0
1999-01-19,1252.0,0.007029897339031033,0.000169841278166998,0.0,50.0,0.06972484841481616,0.0
1999-01-20,1256.6199951171875,0.0036900919466353876,0.0001702380937243265,0.0,50.0,0.07049027417338095,0.0
1999-01-21,1235.1600341796875,-0.017077526237753937,0.00016706349357726083,0.0,50.0,0.05625695356426981,0.0
1999-01-22,1225.18994140625,-0.008071903638024458,0.00016865079365079366,0.0,50.0,0.060277193308657856,0.0
1999-01-25,1233.97998046875,0.007174429666318538,0.0001702380937243265,0.0,50.0,0.049813901090783805,0.0
1999-01-26,1252.31005859375,0.014854437199246062,0.00017261904383462573,0.0,50.0,0.05994490792570961,0.0
1999-01-27,1243.1700439453125,-0.007298523704825199,0.00017301587831406367,0.0,50.0,0.051025302768159725,0.0
1999-01-28,1265.3699951171875,0.017857533874787945,0.00017341269387139213,0.0,50.0,0.07174260936710113,0.0
1999-01-29,1279.6400146484375,0.011277349381062507,0.00017301587831406367,0.0,50.0,0.08897213912547453,0.0
1999-02-01,1273.0,-0.005188970782741387,0.00017499999394492496,0.0,50.0,0.07282684376536827,0.0
1999-02-02,1261.989990234375,-0.008648868629713258,0.00017499999394492496,0.0,50.0,0.058535521849317866,0.0
1999-02-03,1272.0699462890625,0.00798735024262398,0.00017301587831406367,0.0,50.0,0.06567828269312384,0.0
1999-02-04,1248.489990234375,-0.018536681983153502,0.00017301587831406367,0.0,50.0,0.053131542221115866,0.0
1999-02-05,1239.4000244140625,-0.007280767880730954,0.00017420634390815856,0.0,50.0,0.05996039303891907,0.0
1999-02-08,1243.77001953125,0.003525895619740149,0.0001746031783875965,0.0,50.0,0.048352610983930226,0.0
1999-02-09,1216.1400146484375,-0.02221472173225858,0.00017499999394492496,0.0,50.0,0.10947447286079937,0.0
1999-02-10,1223.550048828125,0.006093076529374519,0.00017341269387139213,0.0,50.0,0.06761128758993923,0.0
1999-02-11,1254.0400390625,0.024919283247609947,0.00017420634390815856,0.0,50.0,0.0471622080175015,0.0
1999-02-12,1230.1300048828125,-0.019066404129777448,0.0001753968284243629,0.0,50.0,0.055414916565576816,0.0
1999-02-16,1241.8699951171875,0.009543698786124155,0.0001746031783875965,0.0,50.0,0.04125627468181687,0.0
1999-02-17,1224.030029296875,-0.014365405308491286,0.00017499999394492496,0.0,50.0,0.06425225837136915,0.0
1999-02-18,1237.280029296875,0.010824897823471957,0.00017499999394492496,0.0,50.0,0.03915751647705711,0.0
1999-02-19,1239.219970703125,0.0015679081212944812,0.0001765872940184578,0.0,50.0,0.03656218738259705,0.0
1999-02-22,1272.1400146484375,0.026565133490088932,0.00017817459409199063,0.0,50.0,0.06656790685462577,0.0
1999-02-23,1271.1800537109375,-0.0007546032091171329,0.0001801587286449614,0.0,50.0,0.05868747076395011,0.0
1999-02-24,1253.4100341796875,-0.013979152268299266,0.0001801587286449614,0.0,50.0,0.04208089980535802,0.0
1999-02-25,1245.02001953125,-0.00669375098303604,0.00017857142857142857,0.0,50.0,0.0424210527835421,0.0
1999-02-26,1238.3299560546875,-0.005373458556177546,0.00018055556312439935,0.0,50.0,0.049789205612874254,0.0
1999-03-01,1236.1600341796875,-0.0017522970064565158,0.00018174602871849423,0.0,50.0,0.05284054326861322,0.0
1999-03-02,1225.5,-0.008623506572724149,0.0001801587286449614,0.0,50.0,0.07904831770667473,0.0
1999-03-03,1227.699951171875,0.0017951457950835525,0.00017777777853466217,0.0,50.0,0.057158780750792414,0.0
1999-03-04,1246.6400146484375,0.01542727395116672,0.00017777777853466217,0.0,50.0,0.03263255415061081,0.0
1999-03-05,1275.469970703125,0.023126127603739555,0.00017817459409199063,0.0,50.0,0.06173259848196956,0.0
1999-03-08,1282.72998046875,0.005692027199686089,0.00017857142857142857,0.0,50.0,0.06732860681936803,0.0
1999-03-09,1279.8399658203125,-0.0022530187119984557,0.00017738094405522423,0.0,50.0,0.055962810330080055,0.0
1999-03-10,1286.8399658203125,0.00546943382527787,0.00017738094405522423,0.0,50.0,0.061631617393943565,0.0
1999-03-11,1297.6800537109375,0.008423804185872408,0.00017777777853466217,0.0,50.0,0.07274902430373373,0.0
1999-03-12,1294.5899658203125,-0.002381240184580413,0.00017738094405522423,0.0,50.0,0.06051880248173123,0.0
1999-03-15,1307.260009765625,0.009786916537147805,0.00017698412849789574,0.0,50.0,0.07539395507807638,0.0
1999-03-16,1306.3800048828125,-0.0006731674465971782,0.0001757936439816914,0.0,50.0,0.06698862377224021,0.0
1999-03-17,1297.8199462890625,-0.006552502764704982,0.0001746031783875965,0.0,50.0,0.0515471412595708,0.0
1999-03-18,1316.550048828125,0.014431973088885552,0.00017341269387139213,0.0,50.0,0.07396448803338736,0.0
1999-03-19,1299.2900390625,-0.013110029338412432,0.00017380952835083008,0.0,50.0,0.0490985258545132,0.0
1999-03-22,1297.010009765625,-0.0017548270427133472,0.00017420634390815856,0.0,50.0,0.046768566796126836,0.0
1999-03-23,1262.1400146484375,-0.026884908254091733,0.00017380952835083008,0.0,50.0,0.08096723141529874,0.0
