Date,close,ret,rf,state,lam,p_bear,raw_state
2017-01-03,115.84272003173828,0.01573228247640146,1.884920611267998e-05,0.0,50.0,0.1996390523123633,0.0
2017-01-04,117.65679168701172,0.01565978125147982,2.055555582046509e-05,0.0,50.0,0.14639398278535667,0.0
2017-01-05,119.61954498291016,0.016682022922397177,2.015873080208188e-05,0.0,50.0,0.1091604674226034,0.0
2017-01-06,122.33570098876952,0.02270662379001198,1.9960318292890277e-05,0.0,50.0,0.09213366086464035,0.0
2017-01-09,123.81273651123048,0.012073626182078856,1.9246032313695026e-05,0.0,50.0,0.09151140570545413,0.0
2017-01-10,123.26751708984376,-0.0044035810591850355,1.9960318292890277e-05,0.0,50.0,0.08353017355286285,0.0
2017-01-11,124.99237823486328,0.013992827840949795,1.976190460106683e-05,0.0,50.0,0.08493752992261977,0.0
2017-01-12,125.51775360107422,0.004203259219724087,1.9960318292890277e-05,0.0,50.0,0.08603751202019289,0.0
2017-01-13,127.22279357910156,0.01358405428005316,2.0357143311273484e-05,0.0,50.0,0.08911360958878929,0.0
2017-01-17,126.7568817138672,-0.003662172886847337,2.0357143311273484e-05,0.0,50.0,0.07887754233783954,0.0
2017-01-18,126.80643463134766,0.0003909288143606471,2.0436507368844653e-05,0.0,50.0,0.07900087822934147,0.0
2017-01-19,126.43965911865234,-0.0028924045831081324,1.9960318292890277e-05,0.0,50.0,0.074853260782505,0.0
2017-01-20,125.93409729003906,-0.003998443464157564,1.9047618621871583e-05,0.0,50.0,0.07617448810494666,0.0
2017-01-23,127.8076400756836,0.014877168502900107,1.876984087247697e-05,0.0,50.0,0.07492792217118609,0.0
2017-01-24,128.24380493164062,0.0034126665330707073,1.9563492091875226e-05,0.0,50.0,0.07721753651960146,0.0
2017-01-25,130.33543395996094,0.016309786109631075,1.916666707349202e-05,0.0,50.0,0.08502439684339148,0.0
2017-01-26,131.6241455078125,0.009887653024943655,1.9365079582683625e-05,0.0,50.0,0.09135837596992011,0.0
2017-01-27,131.0293426513672,-0.00451894942337927,1.976190460106683e-05,0.0,50.0,0.08071855010189956,0.0
2017-01-30,129.83981323242188,-0.009078343788309517,1.9642857332078237e-05,0.0,50.0,0.07010300316481853,0.0
2017-01-31,129.185546875,-0.00503902725314842,1.984126984126984e-05,0.0,50.0,0.07379735210019969,0.0
2017-02-01,132.07020568847656,0.022329578526828264,1.984126984126984e-05,0.0,50.0,0.07584436552662809,0.0
2017-02-02,129.70101928710938,-0.017938840853746862,1.9365079582683625e-05,0.0,50.0,0.05458643338740331,0.0
2017-02-03,129.83981323242188,0.0010701068200957842,1.9365079582683625e-05,0.0,50.0,0.05115914831810709,0.0
2017-02-06,130.910400390625,0.008245445919478511,1.9960318292890277e-05,0.0,50.0,0.05422379060133116,0.0
2017-02-07,130.69229125976562,-0.0016660947503678303,2.083333238722786e-05,0.0,50.0,0.05410149801495911,0.0
2017-02-08,133.03176879882812,0.01790065440365196,2.083333238722786e-05,0.0,50.0,0.0564928829713954,0.0
2017-02-09,132.97230529785156,-0.00044698722352920495,2.0952380838848296e-05,0.0,50.0,0.05861826609421353,0.0
2017-02-10,133.02188110351562,0.00037282805282656817,2.0753968329656692e-05,0.0,50.0,0.058840692577525985,0.0
2017-02-13,132.8831024169922,-0.001043277131342335,2.0753968329656692e-05,0.0,50.0,0.06050929408677999,0.0
2017-02-14,132.68482971191406,-0.0014920836545186944,2.123015977087475e-05,0.0,50.0,0.06632899728910566,0.0
2017-02-15,132.2783966064453,-0.003063146754238577,2.0634919878036257e-05,0.0,50.0,0.07359401533254895,0.0
2017-02-16,132.67489624023438,0.002997463259013733,2.015873080208188e-05,0.0,50.0,0.0807589029237585,0.0
2017-02-17,132.3675994873047,-0.0023161635067214803,2.015873080208188e-05,0.0,50.0,0.08350027911146424,0.0
2017-02-21,132.55593872070312,0.00142284995820674,2.0039682350461445e-05,0.0,50.0,0.08933935043354149,0.0
2017-02-22,134.93502807617188,0.01794781417135538,2.023809485965305e-05,0.0,50.0,0.08382820211637194,0.0
2017-02-23,134.18167114257812,-0.0055831087326596585,1.976190460106683e-05,0.0,50.0,0.08208920458951391,0.0
2017-02-24,134.260986328125,0.0005911029790544031,1.976190460106683e-05,0.0,50.0,0.09030704848636809,0.0
2017-02-27,135.22254943847656,0.007161895176321487,1.944444482288663e-05,0.0,50.0,0.09136052855100857,0.0
2017-02-28,134.36009216308594,-0.0063780580899565065,2.0753968329656692e-05,0.0,50.0,0.08716320168492234,0.0
2017-03-01,136.22372436523438,0.01387042962047369,2.4404762283204094e-05,0.0,50.0,0.08971783471438158,0.0
2017-03-02,135.56947326660156,-0.004802769133507745,2.5595237338353714e-05,0.0,50.0,0.08535839610495116,0.0
2017-03-03,135.97592163085938,0.002998081754426618,2.710317571957906e-05,0.0,50.0,0.09258953057796081,0.0
2017-03-06,136.22372436523438,0.001822401579654187,2.7976189813916644e-05,0.0,50.0,0.09698982928151137,0.0
2017-03-07,136.1048126220703,-0.0008729150793531648,2.916666723432995e-05,0.0,50.0,0.09523366201010695,0.0
2017-03-08,136.52113342285156,0.0030588249802545597,2.809523826553708e-05,0.0,50.0,0.09989198504527648,0.0
2017-03-09,137.03659057617188,0.0037756583204138217,2.8293650774728687e-05,0.0,50.0,0.10375035555843262,0.0
2017-03-10,137.58180236816406,0.003978585498222387,2.8769842215946745e-05,0.0,50.0,0.10425309252541842,0.0
2017-03-13,138.38478088378906,0.005836371538993745,2.88888883023035e-05,0.0,50.0,0.11048683754552248,0.0
2017-03-14,138.10720825195312,-0.0020058031675392884,2.9880953213525197e-05,0.0,50.0,0.11616321569814914,0.0
