Date,close,ret,rf,state,lam,p_bear,raw_state
2010-01-04,15.54658031463623,0.010919848904365592,2.182539670713361e-06,1.0,80.0,0.4993557483846143,1.0
2010-01-05,15.47811794281006,-0.004403693316511359,2.3809523277339444e-06,1.0,80.0,0.5281147023054018,1.0
2010-01-06,15.087934494018556,-0.02520871402021796,1.7857143566721944e-06,1.0,80.0,0.6429408606646027,1.0
2010-01-07,14.736692428588867,-0.023279665322575194,1.7857143566721944e-06,1.0,80.0,0.7057364652679462,1.0
2010-01-08,14.933150291442873,0.013331204665226082,1.5873015518226308e-06,1.0,80.0,0.6884663391368028,1.0
2010-01-11,14.910577774047852,-0.0015115710318642783,9.92063506846389e-07,1.0,80.0,0.6971109881174222,1.0
2010-01-12,14.646900177001951,-0.01768392888871395,1.5873015518226308e-06,1.0,80.0,0.7327164860056878,1.0
2010-01-13,14.562810897827148,-0.005741097307868426,1.984127013692778e-06,1.0,80.0,0.7329917375641223,1.0
2010-01-14,14.63127326965332,0.004701178385581262,1.7857143566721944e-06,1.0,80.0,0.7355025834044094,1.0
2010-01-15,14.386942863464355,-0.01669918958425376,2.182539670713361e-06,1.0,80.0,0.7504600557803649,1.0
2010-01-19,14.575957298278809,0.013137915164343594,1.984127013692778e-06,1.0,80.0,0.7594386653391992,1.0
2010-01-20,14.39711093902588,-0.012269956311826369,1.984127013692778e-06,1.0,80.0,0.7683533471444565,1.0
2010-01-21,14.460861206054688,0.004427990261296255,1.5873015518226308e-06,1.0,80.0,0.7657812984755032,1.0
2010-01-22,13.643037796020508,-0.05655426729991442,1.7857143566721944e-06,1.0,80.0,0.7260309110655474,1.0
2010-01-25,13.394740104675291,-0.01819958978766756,1.7857143566721944e-06,1.0,80.0,0.718412819440663,1.0
2010-01-26,13.454767227172852,0.00448139508706169,2.5793649847545313e-06,1.0,80.0,0.7430751513928251,1.0
2010-01-27,13.44683074951172,-0.0005898636168972793,2.777777789604095e-06,1.0,80.0,0.7560647620972474,1.0
2010-01-28,13.25310230255127,-0.014406996754048218,2.777777789604095e-06,1.0,80.0,0.7476563200977583,1.0
2010-01-29,13.145200729370115,-0.008141608713031823,2.777777789604095e-06,1.0,80.0,0.7478637277943266,1.0
2010-02-01,13.221599578857422,0.005811919578877944,3.3730159084948255e-06,1.0,80.0,0.774044731742086,1.0
2010-02-02,13.174468040466309,-0.003564737996337497,3.571428713344389e-06,1.0,80.0,0.7768107031529194,1.0
2010-02-03,13.415081024169922,0.018263582481247376,3.571428713344389e-06,1.0,80.0,0.8346544196673173,1.0
2010-02-04,13.066815376281738,-0.025960756201227175,3.3730159084948255e-06,1.0,80.0,0.7943393804506246,1.0
2010-02-05,13.178686141967772,0.008561440753888316,3.3730159084948255e-06,1.0,80.0,0.8219738836215298,1.0
2010-02-08,13.23276138305664,0.004103234609758699,3.571428713344389e-06,1.0,80.0,0.837181296614389,1.0
2010-02-09,13.30643367767334,0.0055674165417227695,3.96825402738556e-06,1.0,80.0,0.848302762694299,1.0
2010-02-10,13.257071495056152,-0.0037096478149521994,3.96825402738556e-06,1.0,80.0,0.8453274292383688,1.0
2010-02-11,13.30544090270996,0.003648574096612789,3.7698412225359962e-06,1.0,80.0,0.8495829108477992,1.0
2010-02-12,13.224080085754396,-0.006114853130420594,3.571428713344389e-06,1.0,80.0,0.8420460388291157,1.0
2010-02-16,13.426986694335938,0.015343722003023919,3.3730159084948255e-06,1.0,80.0,0.8667085473244195,1.0
2010-02-17,13.350337028503418,-0.0057086275258508845,3.571428713344389e-06,1.0,80.0,0.8630599434345996,1.0
2010-02-18,13.474611282348633,0.009308697868816829,3.3730159084948255e-06,1.0,80.0,0.8655382058303027,1.0
2010-02-19,13.413592338562012,-0.004528438149941638,3.7698412225359962e-06,1.0,80.0,0.864050403959808,1.0
2010-02-22,13.464193344116213,0.003772367929263165,3.3730159084948255e-06,1.0,80.0,0.8590913820637057,1.0
2010-02-23,13.27245044708252,-0.014240949467461683,4.563492146276289e-06,1.0,80.0,0.8498348265188552,1.0
2010-02-24,13.183151245117188,-0.006728162393325188,4.365079341426725e-06,1.0,80.0,0.8360240811801191,1.0
2010-02-25,13.058135032653809,-0.009483029522981634,4.563492146276289e-06,1.0,80.0,0.8294098593876476,1.0
2010-02-26,13.067312240600586,0.0007027962204271265,4.563492146276289e-06,1.0,80.0,0.8305420749399384,1.0
2010-03-01,13.213415145874023,0.011180792391222605,4.761904655467893e-06,1.0,80.0,0.854266738367519,1.0
2010-03-02,13.421031951904297,0.015712577235954317,4.96031746031746e-06,1.0,80.0,0.8666051593429248,1.0
2010-03-03,13.526704788208008,0.00787367444488618,5.357143070016588e-06,1.0,80.0,0.8540306612250117,1.0
2010-03-04,13.756646156311035,0.01699906752629654,5.357143070016588e-06,1.0,80.0,0.8135267452701669,1.0
2010-03-05,13.995268821716309,0.01734599136256776,5.753968088399794e-06,1.0,80.0,0.7525921363400723,1.0
2010-03-08,13.952356338500977,-0.0030662135727429485,5.753968088399794e-06,1.0,80.0,0.7926035296975515,1.0
2010-03-09,13.895553588867188,-0.0040711940159559035,5.952381188907317e-06,1.0,80.0,0.8256600448960083,1.0
2010-03-10,14.298885345458984,0.029025958124830442,5.753968088399794e-06,1.0,80.0,0.6926626255171585,1.0
2010-03-11,14.415220260620115,0.008135942931948748,5.753968088399794e-06,1.0,80.0,0.6649829269757975,1.0
2010-03-12,14.375532150268556,-0.002753208735906676,5.55555557920819e-06,1.0,80.0,0.7197144745626687,1.0
2010-03-15,13.969721794128418,-0.028229240622063334,5.753968088399794e-06,1.0,80.0,0.8856598866273205,1.0
2010-03-16,14.01982879638672,0.003586828928788144,6.150793698098924e-06,1.0,80.0,0.8720282629442415,1.0
2010-03-17,14.028757095336914,0.0006368336646518369,5.952381188907317e-06,1.0,80.0,0.8669682127013268,1.0
2010-03-18,14.049592971801758,0.0014852261196944827,5.753968088399794e-06,1.0,80.0,0.858810916838494,1.0
2010-03-19,13.89084243774414,-0.011299297735972713,5.753968088399794e-06,1.0,80.0,0.8827011141947588,1.0
2010-03-22,13.828827857971191,-0.0044644217980936984,5.55555557920819e-06,1.0,80.0,0.8800523015565136,1.0
2010-03-23,13.617984771728516,-0.015246634668399706,5.158729969509063e-06,1.0,80.0,0.8649888431136237,1.0
2010-03-24,13.82461166381836,0.01517308879055368,5.357143070016588e-06,1.0,80.0,0.8905385539695263,1.0
2010-03-25,13.9622802734375,0.009958226166992157,5.158729969509063e-06,1.0,80.0,0.8794854689643306,1.0
2010-03-26,13.957565307617188,-0.0003376931080005807,5.158729969509063e-06,1.0,80.0,0.8796894453741877,1.0
2010-03-29,13.951614379882812,-0.00042635858068507115,4.96031746031746e-06,1.0,80.0,0.877820246221263,1.0
2010-03-30,14.057284355163574,0.007574032108651929,5.952381188907317e-06,1.0,80.0,0.8636556672531447,1.0
2010-03-31,14.067453384399414,0.0007233992696538127,5.952381188907317e-06,1.0,80.0,0.8535438913314345,1.0
2010-04-01,14.109125137329102,0.0029622812168619284,5.952381188907317e-06,1.0,80.0,0.8417477368958636,1.0
2010-04-05,14.163945198059082,0.0038854330226996137,6.3492062072905275e-06,1.0,80.0,0.8275491314785305,1.0
2010-04-06,14.094738006591797,-0.0048861521630829685,6.547619307798051e-06,1.0,80.0,0.8394550141609143,1.0
2010-04-07,13.97865104675293,-0.008236191391750358,6.3492062072905275e-06,1.0,80.0,0.8478594797910026,1.0
2010-04-08,14.076629638671877,0.007009159295217282,6.150793698098924e-06,1.0,80.0,0.8370738225222689,1.0
2010-04-09,14.04512882232666,-0.0022378095576711665,5.952381188907317e-06,1.0,80.0,0.8354071187798325,1.0
2010-04-12,14.206610679626465,0.011497356794841762,5.357143070016588e-06,1.0,80.0,0.8152865279547394,1.0
2010-04-13,14.5548734664917,0.024514136039827772,5.952381188907317e-06,1.0,80.0,0.7224347378271665,1.0
2010-04-14,14.610188484191896,0.0038004464846461694,6.150793698098924e-06,1.0,80.0,0.7088979708170345,1.0
2010-04-15,14.766460418701172,0.010696092981850258,5.952381188907317e-06,1.0,80.0,0.6515952252709207,1.0
